DATE,States/UTs,Rice,Wheat,Atta (Wheat),Gram Dal,Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil,Mustard Oil (Packed),Vanaspati,Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Potato_Lag_7,Potato_Lag_30,Potato_Rolling_Avg_7,Onion_Lag_7,Onion_Rolling_Avg_7
2024-06-11,Telangana,54.3,42.7,45.9,80.0,164.7,129.3,119.3,93.4,41.3,66.3,164.4,165.6,121.2,150.5,115.9,97.7,57.1,301.9,20.4,31.5,27.4,35.3,33.33,29.0,33.56428571428572,51.0,36.53285714285715
2024-06-11,Tripura,38.5,42.7,39.0,87.0,144.33,128.0,111.25,103.75,48.0,70.25,164.4,132.25,122.67,116.0,139.75,100.25,69.25,221.5,10.0,35.0,38.75,45.0,26.05,28.35,34.84285714285714,35.7,36.96857142857142
2024-06-11,Uttar Pradesh,38.71,26.09,32.32,82.65,155.72,119.83,114.71,93.8,43.73,62.78,189.16,139.85,127.97,130.79,153.22,110.51,49.12,239.6,26.61,25.38,29.88,26.93,43.0,53.33,32.325714285714284,36.0,36.09428571428571
2024-06-11,Uttarakhand,38.0,27.0,33.0,90.0,141.67,113.33,109.33,99.0,43.0,59.67,148.67,138.0,130.67,135.0,152.33,143.0,57.0,278.0,28.0,29.33,28.0,23.67,25.93,33.5,32.81142857142857,33.53,35.30428571428571
2024-06-11,West Bengal,44.09,30.1,37.74,84.52,155.78,124.09,129.7,106.26,46.0,54.57,198.82,132.35,113.48,113.22,127.39,100.1,52.0,274.39,22.09,28.43,34.13,39.0,24.92,31.5,33.31285714285714,32.83,35.49
2024-06-12,Andaman and Nicobar,48.33,30.1,68.0,95.67,173.0,154.0,136.33,101.67,55.33,73.0,232.5,172.33,172.67,113.22,128.67,115.0,76.33,316.0,20.67,53.33,53.33,83.33,37.0,30.16,35.645714285714284,48.0,36.25142857142857
2024-06-12,Andhra Pradesh,60.6,44.4,47.4,87.6,173.6,138.0,126.2,102.8,42.6,60.4,165.8,169.4,111.2,143.0,111.4,91.2,58.6,327.0,21.6,34.0,31.8,37.6,46.55,22.86,33.85285714285714,42.27,34.755714285714284
2024-06-12,Arunachal pradesh,46.0,45.0,44.25,101.25,152.25,132.75,123.25,102.75,55.0,77.0,167.0,139.0,128.5,131.5,161.5,91.2,80.0,327.0,17.5,33.33,41.33,52.0,31.5,24.0,34.114285714285714,27.4,36.74571428571428
2024-06-12,Assam,41.67,32.67,36.04,89.88,162.71,115.0,116.96,91.29,47.26,71.43,210.83,149.39,133.44,133.71,144.9,110.06,58.65,254.39,13.74,30.67,36.21,41.43,35.0,27.83,33.49571428571428,38.75,36.38285714285714
2024-06-12,Bihar,38.17,27.03,32.97,80.71,151.31,121.09,114.37,80.06,44.29,55.91,180.13,134.34,121.74,125.54,161.36,103.29,46.8,279.82,23.17,22.66,29.97,29.89,25.38,32.0,33.107142857142854,29.88,36.395714285714284
2024-06-12,Chandigarh,40.0,32.0,33.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,24.0,32.0,35.0,29.33,32.67,32.34571428571429,28.0,36.96714285714285
2024-06-12,Chhattisgarh,38.25,39.25,38.75,92.25,161.75,120.25,117.25,97.0,43.5,51.0,187.25,157.5,143.0,142.0,152.5,126.5,46.5,240.0,19.25,27.5,33.75,35.0,28.43,42.0,32.212857142857146,34.13,36.91285714285714
2024-06-12,Delhi,40.0,29.0,31.0,93.0,173.0,143.0,123.0,90.0,44.0,56.0,207.0,148.0,130.0,128.0,139.0,104.0,58.0,243.0,26.0,32.0,42.0,28.0,53.33,29.86,29.16571428571429,53.33,35.294285714285714
2024-06-12,DNH and DD,50.0,41.33,47.67,91.67,175.67,148.67,132.33,96.33,43.33,65.0,192.0,150.33,134.0,135.33,128.0,107.67,63.67,350.0,27.33,32.67,31.33,45.33,34.0,19.5,28.975714285714286,31.8,35.22714285714286
2024-06-12,Goa,52.5,48.0,45.5,94.5,181.0,154.5,132.5,97.0,44.5,58.0,220.5,162.5,141.5,152.5,117.5,98.5,60.0,333.0,25.5,42.0,45.0,57.0,33.33,30.45,30.214285714285715,41.33,35.75142857142857
2024-06-12,Gujarat,43.13,37.88,40.63,87.88,170.25,126.13,118.38,92.75,43.13,61.63,178.0,144.38,128.63,129.63,125.38,104.5,53.86,251.5,16.63,29.57,33.86,39.29,30.67,29.5,30.057142857142853,36.21,35.41571428571429
2024-06-12,Haryana,43.25,30.0,34.5,77.75,129.25,107.25,107.75,96.25,43.75,60.0,177.75,138.0,127.25,127.25,153.25,106.25,48.75,231.25,25.5,19.5,34.25,24.0,22.66,26.21,29.60571428571428,29.97,36.027142857142856
2024-06-12,Himachal Pradesh,40.92,22.0,33.42,88.08,167.08,134.75,116.5,89.42,47.0,52.25,219.5,161.75,138.08,129.4,143.5,118.0,48.75,270.33,27.5,31.17,39.5,28.83,24.0,36.5,30.63,32.0,37.098571428571425
2024-06-12,Jammu and Kashmir,52.0,31.33,38.0,92.5,168.75,135.5,125.75,100.75,49.75,52.5,219.5,148.0,132.0,126.25,142.67,111.0,57.0,303.25,27.25,32.0,37.25,28.75,27.5,48.23,31.27285714285714,33.75,37.598571428571425
2024-06-12,Jharkhand,39.28,31.18,35.0,81.39,156.5,119.83,112.17,82.67,45.76,59.19,174.0,139.06,125.0,126.94,153.29,104.31,49.41,289.65,24.24,26.17,30.39,30.22,32.0,26.4,30.439999999999998,42.0,35.940000000000005
2024-06-12,Karnataka,60.28,44.0,47.17,93.9,167.45,141.62,127.76,105.62,42.79,50.76,180.55,162.72,118.17,134.61,119.79,97.03,52.86,292.9,20.69,37.24,34.69,42.38,32.67,37.37,31.092857142857145,31.33,36.42
2024-06-12,Kerala,50.09,45.18,46.27,104.17,184.64,150.44,137.27,119.0,44.46,54.38,221.0,170.63,142.25,134.61,117.46,99.9,62.54,232.33,15.18,48.62,42.77,66.0,42.0,34.7,32.03857142857143,45.0,36.10142857142857
2024-06-12,Madhya Pradesh,41.13,28.76,34.17,86.11,166.5,120.17,115.7,91.74,43.37,58.0,190.65,135.93,120.76,112.98,137.4,110.0,47.87,254.15,19.43,26.24,28.52,28.5,29.57,40.45,31.562857142857144,33.86,35.33857142857143
2024-06-12,Maharashtra,51.68,38.32,42.63,90.63,176.32,134.68,127.21,96.37,43.05,59.63,182.42,158.11,128.0,111.53,121.26,102.5,55.21,299.0,23.47,37.42,34.89,44.53,19.5,33.33,34.12285714285714,34.25,35.43
2024-06-12,Manipur,50.0,45.0,40.0,100.0,180.0,145.0,140.0,95.0,55.0,59.63,182.42,150.0,140.0,140.0,121.26,140.0,85.0,220.0,25.0,40.0,45.0,35.0,31.17,26.05,35.38428571428572,39.5,36.215714285714284
2024-06-12,Meghalaya,46.1,38.4,36.9,93.5,162.86,135.0,121.1,90.1,49.5,73.8,182.42,136.7,138.5,126.5,172.0,126.0,73.83,370.6,21.3,34.7,42.2,46.2,32.0,43.0,35.769999999999996,37.25,36.92285714285715
2024-06-12,Mizoram,48.18,42.0,45.9,107.44,150.71,125.86,128.11,99.55,50.27,77.82,159.5,185.55,170.8,128.45,183.67,130.83,119.63,479.67,29.18,41.27,53.36,75.91,26.17,25.93,37.92714285714286,30.39,40.20428571428572
2024-06-12,Nagaland,41.75,42.88,48.0,102.5,131.92,132.5,122.33,97.38,50.38,72.77,200.0,139.19,166.0,150.19,195.0,142.5,84.0,322.67,17.88,32.75,50.63,53.44,37.24,24.92,37.285714285714285,34.69,42.48142857142857
2024-06-12,Odisha,38.06,36.6,39.83,85.22,163.44,120.33,111.39,82.72,44.76,51.82,175.0,138.89,114.94,128.33,115.0,94.83,51.29,273.13,25.94,26.67,35.83,39.83,48.62,37.0,34.15,42.77,41.49
2024-06-12,Puducherry,64.0,45.0,40.0,91.0,173.0,136.0,120.0,90.0,43.0,48.0,193.0,146.0,141.0,128.33,110.0,98.0,48.0,297.0,26.0,43.0,36.0,28.0,26.24,46.55,36.54428571428572,28.52,42.558571428571426
2024-06-12,Punjab,39.8,25.2,31.07,90.8,158.4,126.6,116.4,98.6,44.73,60.8,197.75,127.43,121.43,116.79,133.83,103.0,54.2,274.47,26.4,26.21,34.57,22.0,37.42,31.5,34.94285714285714,34.89,42.512857142857136
2024-06-12,Rajasthan,41.11,29.18,32.89,76.75,130.29,111.68,105.43,89.75,42.56,52.0,181.81,147.31,123.67,133.32,155.86,110.5,44.44,301.27,20.72,25.07,33.67,33.41,40.0,35.0,32.81,45.0,40.894285714285715
2024-06-12,Sikkim,54.6,35.2,38.4,85.0,133.0,126.6,124.0,101.0,49.0,63.4,181.81,166.6,127.2,137.5,170.2,110.5,59.2,410.0,18.6,36.6,49.0,43.0,34.7,25.38,33.081428571428575,42.2,41.86571428571428
2024-06-12,Tamil Nadu,61.71,45.37,53.72,93.63,182.38,144.88,124.88,93.52,44.19,47.06,202.66,174.8,125.66,137.5,113.0,93.47,56.41,310.63,24.19,46.53,44.91,62.59,41.27,29.33,33.832857142857144,53.36,40.65857142857143
2024-06-12,Telangana,54.2,42.7,45.9,79.89,165.0,129.1,119.1,93.4,41.3,66.2,164.4,165.6,121.2,150.5,116.0,97.7,57.0,301.7,20.3,31.5,28.7,35.3,32.75,28.43,33.65428571428571,50.63,37.52571428571429
2024-06-12,Tripura,38.5,42.7,39.0,87.0,144.33,128.0,111.25,103.75,48.0,70.25,164.4,132.25,122.67,116.0,139.75,100.25,69.25,221.5,10.0,35.25,39.0,47.75,26.67,53.33,34.88,35.83,37.978571428571435
2024-06-12,Uttar Pradesh,38.72,26.09,32.36,82.72,156.28,119.92,114.56,93.67,43.73,62.86,189.24,139.89,127.88,130.71,153.01,110.45,49.29,239.23,26.61,25.57,30.28,27.4,43.0,34.0,32.39,36.0,37.16142857142857
2024-06-12,Uttarakhand,37.75,26.75,33.25,88.75,146.5,115.0,113.25,99.25,43.0,60.5,154.75,139.0,130.75,131.0,147.0,116.5,56.75,264.25,28.25,28.75,28.5,24.25,26.21,33.33,32.75285714285714,34.57,36.294285714285714
2024-06-12,West Bengal,44.19,29.56,37.24,84.24,157.19,124.14,127.24,105.38,45.86,54.24,198.1,132.48,112.43,113.9,127.81,99.95,51.48,274.29,21.33,28.48,34.62,39.05,25.07,30.67,33.24,33.67,36.43
2024-06-13,Andaman and Nicobar,48.33,29.56,68.0,95.33,172.67,154.0,135.67,101.33,55.33,73.0,232.5,172.33,171.33,113.9,128.67,114.0,76.33,318.33,20.67,53.33,53.33,84.33,36.6,22.66,35.63,49.0,37.04857142857143
2024-06-13,Andhra Pradesh,60.6,44.4,47.4,87.6,173.6,138.0,126.2,102.8,42.6,60.4,165.8,169.4,111.2,143.0,111.4,91.2,58.6,327.0,21.6,34.0,31.8,38.6,46.53,24.0,33.839999999999996,44.91,35.175714285714285
2024-06-13,Arunachal pradesh,48.0,45.0,45.67,102.33,149.67,130.0,120.33,106.67,55.0,80.0,143.5,176.5,168.5,144.0,186.5,91.2,80.0,327.0,20.0,35.0,44.0,55.0,31.5,27.5,34.339999999999996,28.7,37.361428571428576
2024-06-13,Assam,42.04,32.62,35.88,89.65,163.04,115.23,116.31,92.27,47.42,70.84,211.17,149.42,135.3,136.77,146.91,113.17,58.92,252.08,13.54,30.23,36.77,41.52,35.25,32.0,33.62285714285714,39.0,37.042857142857144
2024-06-13,Bihar,38.12,27.09,33.06,80.76,152.79,121.15,114.42,80.24,44.24,55.97,180.0,135.09,122.06,126.03,160.89,103.43,46.88,283.19,23.06,22.84,30.0,29.53,25.57,32.67,33.23285714285714,30.28,37.00285714285714
2024-06-13,Chandigarh,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,24.0,32.0,35.0,28.75,42.0,32.55428571428571,28.5,37.50285714285714
2024-06-13,Chhattisgarh,41.63,38.38,39.88,93.13,164.63,114.88,113.38,94.0,43.25,57.88,203.5,150.0,128.38,129.75,142.88,113.75,48.25,299.13,23.25,28.0,33.71,33.43,28.48,29.57,32.48571428571428,34.62,37.37285714285714
2024-06-13,Delhi,40.0,29.0,30.0,97.0,177.0,147.0,127.0,90.0,44.0,56.0,207.0,148.0,130.0,128.0,139.0,104.0,58.0,243.0,26.0,32.0,45.0,30.0,53.33,19.5,29.43857142857143,53.33,36.182857142857145
2024-06-13,DNH and DD,50.0,41.33,47.67,91.67,175.67,148.0,132.33,95.67,43.67,65.0,192.33,150.33,134.0,135.0,127.33,107.0,63.67,350.0,27.33,32.67,32.33,48.0,34.0,31.17,29.24857142857143,31.8,36.25857142857143
2024-06-13,Goa,52.5,48.0,45.5,94.5,181.0,153.5,132.5,97.0,44.0,57.5,220.5,162.5,141.5,152.5,117.5,98.5,60.0,329.0,24.5,42.0,45.0,57.0,35.0,32.0,30.24857142857143,44.0,36.401428571428575
2024-06-13,Gujarat,43.13,37.75,40.63,87.75,170.0,126.0,118.38,92.75,43.0,60.86,176.88,144.0,128.25,128.63,124.63,104.25,56.57,258.43,17.57,29.75,34.38,38.38,30.23,26.17,30.180000000000003,36.77,36.06
2024-06-13,Haryana,43.25,30.0,34.5,77.75,129.25,107.25,107.75,96.25,43.75,60.0,177.75,137.75,127.5,127.25,153.75,106.25,48.75,231.25,25.5,20.0,32.75,24.25,22.84,37.24,29.774285714285718,30.0,36.45285714285715
2024-06-13,Himachal Pradesh,40.75,22.0,33.33,88.08,167.33,135.25,116.67,89.42,47.0,52.25,219.5,162.17,138.0,129.4,143.5,118.0,48.58,270.42,27.58,31.17,40.42,29.17,24.0,48.62,30.798571428571428,32.0,37.65571428571429
2024-06-13,Jammu and Kashmir,52.25,32.0,36.75,91.75,168.75,136.75,126.25,100.75,49.75,52.5,219.5,146.75,131.25,128.0,145.0,111.0,57.5,300.75,27.25,32.5,36.5,29.25,28.0,26.24,31.44142857142857,33.71,38.05428571428571
2024-06-13,Jharkhand,39.61,31.59,35.17,81.56,156.56,120.11,111.39,82.5,45.81,58.93,169.73,140.06,125.35,127.0,153.31,104.5,48.88,280.94,23.94,26.06,31.29,29.94,32.0,37.42,30.592857142857145,45.0,36.09571428571429
2024-06-13,Karnataka,60.06,43.72,47.63,93.97,167.22,141.34,127.56,106.94,42.81,50.94,180.56,163.19,120.47,136.23,120.5,97.59,52.72,290.34,20.5,37.0,34.84,43.0,32.67,40.0,31.21142857142857,32.33,36.45428571428572
2024-06-13,Kerala,49.92,44.85,46.08,103.5,185.58,150.1,137.27,116.27,44.29,54.21,221.0,170.63,145.38,136.23,117.67,99.36,61.62,234.15,14.91,48.29,42.71,67.71,42.0,34.7,32.11,45.0,36.12714285714286
2024-06-13,Madhya Pradesh,41.18,28.75,34.07,86.66,165.23,120.45,115.57,91.66,43.39,58.14,187.75,134.3,119.61,111.95,135.14,108.0,47.86,250.8,18.82,26.86,28.68,28.95,29.75,41.27,31.697142857142858,34.38,35.31285714285714
2024-06-13,Maharashtra,51.79,38.42,42.53,90.74,176.32,134.84,127.47,96.42,42.95,59.68,182.74,158.17,128.0,111.63,121.21,102.44,55.32,299.0,23.47,37.47,35.05,45.68,20.0,32.75,34.19285714285714,32.75,35.64142857142857
2024-06-13,Manipur,50.0,45.0,40.0,100.0,180.0,145.0,140.0,95.0,42.95,59.68,182.74,150.0,140.0,140.0,121.21,140.0,55.32,299.0,23.47,40.0,45.0,35.0,31.17,26.67,35.45428571428572,40.42,36.29571428571428
2024-06-13,Meghalaya,46.2,38.4,36.9,94.33,162.86,133.83,121.1,90.1,49.5,73.8,182.74,136.5,138.5,126.78,172.0,126.0,73.83,374.2,21.3,34.7,42.7,49.5,32.5,43.0,35.76857142857143,36.5,37.18142857142857
2024-06-13,Mizoram,47.91,42.0,45.9,107.44,150.71,125.86,128.11,100.0,50.27,78.0,159.5,185.55,170.8,127.64,190.25,130.83,121.5,479.67,29.18,41.82,52.73,76.45,26.06,26.21,38.019999999999996,31.29,40.24428571428571
2024-06-13,Nagaland,41.29,43.29,49.29,104.5,134.0,138.33,122.69,98.21,50.71,73.17,159.5,136.93,143.33,146.64,190.0,120.0,84.44,333.85,18.29,33.57,50.36,55.36,37.0,25.07,37.529999999999994,34.84,42.46142857142858
2024-06-13,Odisha,38.43,37.5,39.75,85.19,164.1,122.29,113.1,82.67,44.43,52.14,173.25,139.9,113.05,123.25,114.43,95.76,51.33,275.06,25.57,27.38,35.67,40.9,48.29,36.6,34.542857142857144,42.71,41.455714285714286
2024-06-13,Puducherry,64.0,45.0,40.0,91.0,177.0,137.0,120.0,90.0,43.0,48.0,195.0,146.0,142.0,123.25,110.0,98.0,48.0,298.0,26.0,45.0,36.0,28.0,26.86,46.53,37.13428571428572,28.68,42.50142857142857
2024-06-13,Punjab,39.64,25.14,31.29,90.93,159.0,127.36,117.57,99.21,44.86,61.0,202.58,129.15,122.15,117.23,134.67,102.5,54.79,277.86,26.29,26.71,35.36,22.21,37.47,31.5,35.597142857142856,35.05,42.54571428571428
2024-06-13,Rajasthan,41.45,29.17,32.83,77.18,129.83,112.38,105.31,91.03,42.57,52.08,181.04,149.19,125.52,136.35,155.18,121.4,44.54,298.62,20.04,25.25,33.82,33.14,40.0,35.25,33.49,45.0,40.94857142857143
2024-06-13,Sikkim,54.6,35.2,38.4,85.0,133.0,126.6,124.0,101.0,49.0,63.4,181.04,166.6,127.2,137.5,170.2,121.4,59.2,410.0,18.6,36.6,49.0,43.0,34.7,25.57,33.761428571428574,42.7,41.848571428571425
2024-06-13,Tamil Nadu,61.36,45.72,55.06,93.47,181.94,144.82,124.88,94.03,44.06,46.85,204.18,172.06,126.85,137.5,112.85,93.24,55.94,309.83,24.47,46.65,45.53,61.59,41.82,28.75,34.45142857142857,52.73,40.82
2024-06-13,Telangana,54.2,42.7,45.9,80.0,165.2,129.1,119.1,93.4,41.3,66.3,164.4,165.6,121.2,150.5,115.9,97.7,57.0,302.7,20.3,32.2,31.5,36.7,33.57,28.48,34.255714285714284,50.36,38.12571428571429
2024-06-13,Tripura,38.5,42.7,39.0,87.0,144.33,128.0,111.25,103.75,48.0,70.25,164.4,132.25,122.67,116.0,139.75,100.25,69.25,221.5,10.0,34.5,39.0,49.0,27.38,53.33,35.27285714285714,35.67,38.60142857142858
2024-06-13,Uttar Pradesh,38.79,26.14,32.43,82.91,156.67,120.16,114.64,93.71,43.75,62.85,189.19,139.95,127.81,130.77,152.91,110.46,49.41,239.25,26.6,25.57,30.77,27.43,45.0,34.0,32.49714285714286,36.0,37.854285714285716
2024-06-13,Uttarakhand,38.67,24.67,33.0,86.33,156.33,117.0,118.0,100.33,44.0,61.67,158.0,136.33,125.0,127.0,148.0,90.0,58.67,267.67,28.33,29.33,30.0,22.67,26.71,35.0,32.871428571428574,35.36,37.08857142857143
2024-06-13,West Bengal,44.17,30.0,37.7,84.52,155.83,124.09,129.78,106.35,46.0,54.65,198.82,132.43,113.52,113.26,127.48,100.14,52.04,274.39,22.09,28.48,34.57,39.48,25.25,30.23,33.332857142857144,33.82,37.19571428571429
2024-06-14,Andaman and Nicobar,48.33,30.0,68.0,96.0,172.67,155.67,136.67,102.33,55.33,73.0,232.5,171.67,170.33,113.26,128.67,114.0,76.33,318.33,20.67,53.33,53.33,83.33,36.6,22.84,35.722857142857144,49.0,37.81428571428571
2024-06-14,Andhra Pradesh,62.0,42.75,45.5,86.25,168.75,135.75,125.25,104.5,42.5,58.5,165.5,167.0,109.5,143.0,112.0,90.75,58.0,334.5,22.25,33.25,33.5,40.75,46.65,24.0,33.808571428571426,45.53,36.09571428571429
2024-06-14,Arunachal pradesh,44.67,42.75,44.0,99.0,155.0,130.0,123.33,96.67,55.0,77.0,143.5,157.0,152.33,136.0,177.67,90.75,80.0,327.0,17.5,35.67,43.33,53.33,32.2,28.0,34.30428571428571,31.5,37.785714285714285
2024-06-14,Assam,42.15,32.54,36.3,88.96,160.37,114.96,115.81,92.37,47.41,70.81,208.57,149.48,136.0,136.7,146.45,114.84,59.0,246.52,13.44,29.96,37.59,42.76,34.5,32.0,33.65571428571429,39.0,37.58428571428572
2024-06-14,Bihar,38.18,27.15,33.36,80.76,152.48,119.97,113.94,80.24,44.42,55.85,169.25,134.06,120.52,125.76,158.56,103.78,46.91,274.81,22.91,23.24,30.15,30.36,25.57,32.67,33.32285714285714,30.77,37.49571428571428
2024-06-14,Chandigarh,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,24.0,32.0,35.0,29.33,42.0,32.56142857142857,30.0,37.78142857142857
2024-06-14,Chhattisgarh,39.57,37.57,39.14,92.57,164.29,115.86,114.57,92.0,43.29,57.71,196.57,152.0,125.71,133.29,147.57,115.86,47.14,295.71,22.29,30.43,33.57,36.14,28.48,29.75,32.84,34.57,37.63857142857143
2024-06-14,Delhi,40.0,29.0,31.0,97.0,177.0,147.0,127.0,90.0,44.0,56.0,209.0,148.0,130.0,128.0,139.0,104.0,58.0,243.0,26.0,30.0,47.0,32.0,53.33,20.0,29.50714285714286,53.33,36.73428571428571
2024-06-14,DNH and DD,50.0,41.33,47.67,91.67,177.0,148.0,132.67,95.67,43.67,65.0,192.33,150.33,134.0,135.0,127.33,107.33,63.67,350.0,27.33,32.67,32.33,48.67,33.25,31.17,29.424285714285713,33.5,36.56714285714286
2024-06-14,Goa,52.5,48.0,45.5,94.5,181.0,153.5,132.5,97.0,44.0,57.5,220.5,162.5,141.5,152.5,117.5,98.5,60.0,329.0,24.5,42.5,46.0,57.5,35.67,32.5,30.400000000000002,43.33,36.94857142857143
2024-06-14,Gujarat,43.25,37.88,40.75,88.25,170.38,126.38,118.63,92.88,43.13,61.5,177.0,144.13,128.38,129.0,124.75,104.25,56.13,251.63,16.63,30.25,34.5,38.75,29.96,26.06,30.44142857142857,37.59,36.50714285714286
2024-06-14,Haryana,43.25,30.0,34.25,77.5,128.75,107.0,107.75,96.25,43.75,60.0,177.75,137.75,127.5,127.25,153.75,106.25,48.75,231.25,25.5,20.0,33.5,24.0,23.24,37.0,29.978571428571428,30.15,36.98571428571428
2024-06-14,Himachal Pradesh,40.75,22.0,33.42,88.0,167.25,135.25,116.75,89.5,47.0,52.17,219.5,162.25,138.0,129.4,143.5,118.0,48.67,270.33,27.5,31.33,40.75,29.17,24.0,48.29,31.025714285714287,32.0,38.23571428571428
2024-06-14,Jammu and Kashmir,52.0,32.0,38.0,94.5,170.0,135.5,126.25,100.75,49.75,52.5,219.5,148.25,131.25,126.75,144.33,111.0,57.75,305.75,27.25,32.5,37.0,29.25,30.43,26.86,31.321428571428573,33.57,38.72571428571428
2024-06-14,Jharkhand,39.53,31.5,35.11,81.32,157.79,120.26,111.89,82.53,45.78,59.0,178.23,139.16,124.68,126.17,151.4,104.41,49.72,285.89,24.5,26.33,31.78,30.61,30.0,37.47,30.797142857142855,47.0,36.55142857142857
2024-06-14,Karnataka,60.06,43.59,47.63,94.0,167.22,141.47,127.63,107.0,42.88,50.94,180.59,163.22,120.47,136.19,120.5,97.66,52.59,291.16,20.53,37.03,35.06,44.22,32.67,40.0,31.419999999999998,32.33,36.941428571428574
2024-06-14,Kerala,49.82,44.67,46.18,103.27,185.18,149.78,136.1,117.9,44.08,54.58,221.5,163.14,142.5,136.19,117.25,99.9,61.83,231.25,14.8,49.23,42.85,69.69,42.5,34.7,32.38142857142857,46.0,36.49142857142858
2024-06-14,Madhya Pradesh,41.11,28.83,34.24,86.24,166.65,120.65,115.96,91.85,43.47,58.16,190.3,134.6,119.65,112.16,136.31,109.77,47.91,250.38,19.22,27.07,29.13,29.11,30.25,41.82,31.927142857142858,34.5,35.72428571428571
2024-06-14,Maharashtra,51.68,38.42,42.58,90.95,176.53,135.37,127.79,96.37,43.0,59.84,182.79,158.17,127.95,111.79,120.89,102.44,55.42,298.63,23.47,37.89,35.16,46.05,20.0,33.57,34.48285714285714,33.5,35.96142857142857
2024-06-14,Manipur,50.0,43.0,40.0,100.0,180.0,145.0,140.0,95.0,55.0,59.84,182.79,150.0,140.0,140.0,120.89,140.0,85.0,220.0,25.0,40.0,45.0,35.0,31.33,27.38,35.721428571428575,40.75,36.56857142857143
2024-06-14,Meghalaya,46.2,38.4,36.8,94.33,162.57,133.33,120.8,90.0,49.6,73.8,182.79,136.6,138.75,127.22,172.0,126.0,74.17,373.5,21.3,34.7,42.7,49.5,32.5,45.0,36.035714285714285,37.0,37.38285714285714
2024-06-14,Mizoram,47.91,42.1,45.9,107.44,151.14,125.29,127.78,100.0,50.55,78.0,159.5,185.55,170.8,127.82,190.25,130.83,121.5,479.67,29.18,41.91,53.0,76.45,26.33,26.71,38.26142857142857,31.78,40.41428571428571
2024-06-14,Nagaland,41.75,42.88,48.0,102.5,131.92,132.5,122.33,97.38,50.38,73.29,200.0,138.88,166.0,149.88,195.0,142.5,84.0,322.67,17.88,32.75,51.25,56.25,37.03,25.25,37.65,35.06,42.72714285714285
2024-06-14,Odisha,39.56,37.63,40.0,84.44,163.22,126.11,111.44,83.56,45.33,52.67,180.0,139.33,113.13,119.5,114.89,95.78,50.78,295.63,26.56,28.22,34.56,42.0,49.23,36.6,34.64857142857143,42.85,41.542857142857144
2024-06-14,Puducherry,64.0,45.0,40.0,91.0,177.0,137.0,120.0,90.0,43.0,48.0,195.0,146.0,142.0,119.5,110.0,98.0,48.0,298.0,26.0,45.0,36.0,28.0,27.07,46.65,37.21,29.13,42.52428571428572
2024-06-14,Punjab,39.64,25.07,31.21,91.57,160.93,128.43,117.21,97.71,44.71,60.93,198.58,130.21,120.86,117.57,133.92,101.8,53.21,272.07,26.86,26.0,36.07,22.14,37.89,32.2,35.51142857142857,35.16,42.65428571428571
2024-06-14,Rajasthan,40.74,29.29,32.97,76.35,128.74,111.42,104.48,90.0,42.58,52.18,182.14,147.26,122.19,134.54,155.87,110.33,44.23,297.38,20.36,25.17,33.7,33.3,40.0,34.5,33.392857142857146,45.0,41.040000000000006
2024-06-14,Sikkim,53.25,35.0,39.0,87.0,136.25,124.5,123.75,97.5,48.75,64.25,182.14,161.5,117.25,137.5,160.25,110.33,58.75,426.75,19.0,37.0,51.0,44.75,34.7,25.57,33.721428571428575,42.7,42.22571428571429
2024-06-14,Tamil Nadu,61.85,45.97,54.41,93.82,182.53,145.18,125.21,94.14,43.97,47.29,204.15,173.38,126.62,137.5,112.94,93.47,56.0,309.46,24.21,46.59,45.94,60.09,41.91,29.33,34.39,53.0,41.21714285714286
2024-06-14,Telangana,54.7,42.5,45.8,80.0,165.5,130.0,119.8,94.2,41.3,66.3,164.4,165.6,121.2,150.5,115.9,97.7,57.1,303.2,20.4,32.4,34.5,38.6,32.75,28.48,34.34,51.25,38.82428571428572
2024-06-14,Tripura,38.5,42.5,39.0,87.0,144.33,128.0,111.25,103.75,48.0,70.25,164.4,132.25,122.67,116.0,139.75,100.25,69.25,221.5,10.0,34.5,39.0,49.0,28.22,53.33,35.237142857142864,34.56,39.45857142857143
2024-06-14,Uttar Pradesh,38.8,26.11,32.4,82.96,156.75,120.16,114.67,93.79,43.78,62.97,189.2,140.15,127.85,130.71,152.89,110.51,49.41,239.42,26.64,25.72,31.34,27.65,45.0,33.25,32.48285714285715,36.0,38.792857142857144
2024-06-14,Uttarakhand,38.67,27.33,33.0,92.33,144.0,114.0,110.0,100.0,43.0,59.67,149.0,138.33,130.67,133.33,152.33,143.0,57.33,278.0,28.0,28.67,32.33,24.67,26.0,35.67,32.864285714285714,36.07,38.25857142857143
