DATE,States/UTs,Commodity,Price,Dates
2024-06-07,Jharkhand,Milk @,58.81,
2024-06-07,Karnataka,Milk @,50.1,
2024-06-07,Kerala,Milk @,54.38,
2024-06-07,Madhya Pradesh,Milk @,57.25,
2024-06-07,Maharashtra,Milk @,59.58,
2024-06-07,Manipur,Milk @,59.58,
2024-06-07,Meghalaya,Milk @,73.8,
2024-06-07,Mizoram,Milk @,78.0,
2024-06-07,Nagaland,Milk @,73.69,
2024-06-07,Odisha,Milk @,52.27,
2024-06-07,Puducherry,Milk @,48.0,
2024-06-07,Punjab,Milk @,59.86,
2024-06-07,Rajasthan,Milk @,51.43,
2024-06-07,Sikkim,Milk @,63.4,
2024-06-07,Tamil Nadu,Milk @,47.38,
2024-06-07,Telangana,Milk @,66.2,
2024-06-07,Tripura,Milk @,70.25,
2024-06-07,Uttar Pradesh,Milk @,62.73,
2024-06-07,Uttarakhand,Milk @,59.0,
2024-06-07,West Bengal,Milk @,55.05,
2024-06-08,Andaman and Nicobar,Milk @,73.0,
2024-06-08,Andhra Pradesh,Milk @,59.0,
2024-06-08,Arunachal pradesh,Milk @,76.0,
2024-06-08,Assam,Milk @,72.67,
2024-06-08,Bihar,Milk @,55.74,
2024-06-08,Chandigarh,Milk @,62.0,
2024-06-08,Chhattisgarh,Milk @,59.0,
2024-06-08,Delhi,Milk @,56.0,
2024-06-08,DNH and DD,Milk @,65.0,
2024-06-08,Gujarat,Milk @,61.0,
2024-06-08,Haryana,Milk @,60.0,
2024-06-08,Himachal Pradesh,Milk @,52.25,
2024-06-08,Jammu and Kashmir,Milk @,51.8,
2024-06-08,Jharkhand,Milk @,58.73,
2024-06-08,Karnataka,Milk @,50.57,
2024-06-08,Madhya Pradesh,Milk @,57.95,
2024-06-08,Maharashtra,Milk @,59.58,
2024-06-08,Meghalaya,Milk @,74.29,
2024-06-08,Mizoram,Milk @,77.5,
2024-06-08,Nagaland,Milk @,73.64,
2024-06-08,Odisha,Milk @,52.55,
2024-06-08,Punjab,Milk @,59.57,
2024-06-08,Rajasthan,Milk @,51.43,
2024-06-08,Sikkim,Milk @,63.0,
2024-06-08,Tamil Nadu,Milk @,47.65,
2024-06-08,Telangana,Milk @,63.75,
2024-06-08,Tripura,Milk @,70.25,
2024-06-08,Uttar Pradesh,Milk @,62.72,
2024-06-08,Uttarakhand,Milk @,57.0,
2024-06-08,West Bengal,Milk @,54.59,
2024-06-09,Andhra Pradesh,Milk @,62.33,
2024-06-09,Arunachal pradesh,Milk @,80.0,
2024-06-09,Assam,Milk @,72.35,
2024-06-09,Bihar,Milk @,56.0,
2024-06-09,Chandigarh,Milk @,62.0,
2024-06-09,Chhattisgarh,Milk @,62.0,
2024-06-09,Delhi,Milk @,56.0,
2024-06-09,DNH and DD,Milk @,65.0,
2024-06-09,Gujarat,Milk @,61.6,
2024-06-09,Haryana,Milk @,60.0,
2024-06-09,Himachal Pradesh,Milk @,52.36,
2024-06-09,Jammu and Kashmir,Milk @,45.0,
2024-06-09,Jharkhand,Milk @,58.6,
2024-06-09,Karnataka,Milk @,50.66,
2024-06-09,Madhya Pradesh,Milk @,57.33,
2024-06-09,Maharashtra,Milk @,59.58,
2024-06-09,Meghalaya,Milk @,74.0,
2024-06-09,Mizoram,Milk @,75.0,
2024-06-09,Odisha,Milk @,52.6,
2024-06-09,Puducherry,Milk @,48.0,
2024-06-09,Punjab,Milk @,60.42,
2024-06-09,Rajasthan,Milk @,52.25,
2024-06-09,Sikkim,Milk @,62.5,
2024-06-09,Tamil Nadu,Milk @,46.83,
2024-06-09,Telangana,Milk @,61.5,
2024-06-09,Uttar Pradesh,Milk @,62.84,
2024-06-09,West Bengal,Milk @,54.77,
2024-06-10,Andaman and Nicobar,Milk @,73.0,
2024-06-10,Andhra Pradesh,Milk @,60.4,
2024-06-10,Arunachal pradesh,Milk @,75.67,
2024-06-10,Assam,Milk @,71.28,
2024-06-10,Bihar,Milk @,56.3,
2024-06-10,Chhattisgarh,Milk @,57.67,
2024-06-10,Delhi,Milk @,56.0,
2024-06-10,DNH and DD,Milk @,65.0,
2024-06-10,Goa,Milk @,57.5,
2024-06-10,Gujarat,Milk @,60.57,
2024-06-10,Haryana,Milk @,61.67,
2024-06-10,Himachal Pradesh,Milk @,52.08,
2024-06-10,Jammu and Kashmir,Milk @,51.0,
2024-06-10,Jharkhand,Milk @,59.0,
2024-06-10,Karnataka,Milk @,50.94,
2024-06-10,Kerala,Milk @,54.38,
2024-06-10,Madhya Pradesh,Milk @,57.71,
2024-06-10,Maharashtra,Milk @,59.58,
2024-06-10,Manipur,Milk @,59.58,
2024-06-10,Meghalaya,Milk @,73.8,
2024-06-10,Mizoram,Milk @,78.0,
2024-06-10,Nagaland,Milk @,73.25,
2024-06-10,Odisha,Milk @,53.0,
2024-06-10,Puducherry,Milk @,48.0,
2024-06-10,Punjab,Milk @,59.69,
2024-06-10,Rajasthan,Milk @,52.35,
2024-06-10,Sikkim,Milk @,63.4,
2024-06-10,Tamil Nadu,Milk @,47.56,
2024-06-10,Telangana,Milk @,66.3,
2024-06-10,Tripura,Milk @,70.25,
2024-06-10,Uttar Pradesh,Milk @,62.78,
2024-06-10,Uttarakhand,Milk @,60.5,
2024-06-10,West Bengal,Milk @,54.5,
2024-06-11,Andaman and Nicobar,Milk @,73.0,
2024-06-11,Andhra Pradesh,Milk @,59.0,
2024-06-11,Arunachal pradesh,Milk @,80.0,
2024-06-11,Assam,Milk @,71.2,
2024-06-11,Bihar,Milk @,56.06,
2024-06-11,Chandigarh,Milk @,62.0,
2024-06-11,Chhattisgarh,Milk @,56.5,
2024-06-11,Delhi,Milk @,56.0,
2024-06-11,DNH and DD,Milk @,65.0,
2024-06-11,Goa,Milk @,57.5,
2024-06-11,Gujarat,Milk @,62.0,
2024-06-11,Haryana,Milk @,60.0,
2024-06-11,Himachal Pradesh,Milk @,51.55,
2024-06-11,Jammu and Kashmir,Milk @,50.8,
2024-06-11,Jharkhand,Milk @,59.0,
2024-06-11,Karnataka,Milk @,50.91,
2024-06-11,Kerala,Milk @,54.38,
2024-06-11,Madhya Pradesh,Milk @,57.91,
2024-06-11,Maharashtra,Milk @,59.63,
2024-06-11,Meghalaya,Milk @,73.8,
2024-06-11,Mizoram,Milk @,78.0,
2024-06-11,Nagaland,Milk @,72.17,
2024-06-11,Odisha,Milk @,52.26,
2024-06-11,Puducherry,Milk @,48.0,
2024-06-11,Punjab,Milk @,60.53,
2024-06-11,Rajasthan,Milk @,52.04,
2024-06-11,Sikkim,Milk @,64.25,
2024-06-11,Tamil Nadu,Milk @,47.18,
2024-06-11,Telangana,Milk @,66.3,
2024-06-11,Tripura,Milk @,70.25,
2024-06-11,Uttar Pradesh,Milk @,62.78,
2024-06-11,Uttarakhand,Milk @,59.67,
2024-06-11,West Bengal,Milk @,54.57,
2024-06-12,Andaman and Nicobar,Milk @,73.0,
2024-06-12,Andhra Pradesh,Milk @,60.4,
2024-06-12,Arunachal pradesh,Milk @,77.0,
2024-06-12,Assam,Milk @,71.43,
2024-06-12,Bihar,Milk @,55.91,
2024-06-12,Chandigarh,Milk @,62.0,
2024-06-12,Chhattisgarh,Milk @,51.0,
2024-06-12,Delhi,Milk @,56.0,
2024-06-12,DNH and DD,Milk @,65.0,
2024-06-12,Goa,Milk @,58.0,
2024-06-12,Gujarat,Milk @,61.63,
2024-06-12,Haryana,Milk @,60.0,
2024-06-12,Himachal Pradesh,Milk @,52.25,
2024-06-12,Jammu and Kashmir,Milk @,52.5,
2024-06-12,Jharkhand,Milk @,59.19,
2024-06-12,Karnataka,Milk @,50.76,
2024-06-12,Kerala,Milk @,54.38,
2024-06-12,Madhya Pradesh,Milk @,58.0,
2024-06-12,Maharashtra,Milk @,59.63,
2024-06-12,Manipur,Milk @,59.63,
2024-06-12,Meghalaya,Milk @,73.8,
2024-06-12,Mizoram,Milk @,77.82,
2024-06-12,Nagaland,Milk @,72.77,
2024-06-12,Odisha,Milk @,51.82,
2024-06-12,Puducherry,Milk @,48.0,
2024-06-12,Punjab,Milk @,60.8,
2024-06-12,Rajasthan,Milk @,52.0,
2024-06-12,Sikkim,Milk @,63.4,
2024-06-12,Tamil Nadu,Milk @,47.06,
2024-06-12,Telangana,Milk @,66.2,
2024-06-12,Tripura,Milk @,70.25,
2024-06-12,Uttar Pradesh,Milk @,62.86,
2024-06-12,Uttarakhand,Milk @,60.5,
2024-06-12,West Bengal,Milk @,54.24,
2024-06-13,Andaman and Nicobar,Milk @,73.0,
2024-06-13,Andhra Pradesh,Milk @,60.4,
2024-06-13,Arunachal pradesh,Milk @,80.0,
2024-06-13,Assam,Milk @,70.84,
2024-06-13,Bihar,Milk @,55.97,
2024-06-13,Chandigarh,Milk @,62.0,
2024-06-13,Chhattisgarh,Milk @,57.88,
2024-06-13,Delhi,Milk @,56.0,
2024-06-13,DNH and DD,Milk @,65.0,
2024-06-13,Goa,Milk @,57.5,
2024-06-13,Gujarat,Milk @,60.86,
2024-06-13,Haryana,Milk @,60.0,
2024-06-13,Himachal Pradesh,Milk @,52.25,
2024-06-13,Jammu and Kashmir,Milk @,52.5,
2024-06-13,Jharkhand,Milk @,58.93,
2024-06-13,Karnataka,Milk @,50.94,
2024-06-13,Kerala,Milk @,54.21,
2024-06-13,Madhya Pradesh,Milk @,58.14,
2024-06-13,Maharashtra,Milk @,59.68,
2024-06-13,Manipur,Milk @,59.68,
2024-06-13,Meghalaya,Milk @,73.8,
2024-06-13,Mizoram,Milk @,78.0,
2024-06-13,Nagaland,Milk @,73.17,
2024-06-13,Odisha,Milk @,52.14,
2024-06-13,Puducherry,Milk @,48.0,
2024-06-13,Punjab,Milk @,61.0,
2024-06-13,Rajasthan,Milk @,52.08,
2024-06-13,Sikkim,Milk @,63.4,
2024-06-13,Tamil Nadu,Milk @,46.85,
2024-06-13,Telangana,Milk @,66.3,
2024-06-13,Tripura,Milk @,70.25,
2024-06-13,Uttar Pradesh,Milk @,62.85,
2024-06-13,Uttarakhand,Milk @,61.67,
2024-06-13,West Bengal,Milk @,54.65,
2024-06-14,Andaman and Nicobar,Milk @,73.0,
2024-06-14,Andhra Pradesh,Milk @,58.5,
2024-06-14,Arunachal pradesh,Milk @,77.0,
2024-06-14,Assam,Milk @,70.81,
2024-06-14,Bihar,Milk @,55.85,
2024-06-14,Chandigarh,Milk @,62.0,
2024-06-14,Chhattisgarh,Milk @,57.71,
2024-06-14,Delhi,Milk @,56.0,
2024-06-14,DNH and DD,Milk @,65.0,
2024-06-14,Goa,Milk @,57.5,
2024-06-14,Gujarat,Milk @,61.5,
2024-06-14,Haryana,Milk @,60.0,
2024-06-14,Himachal Pradesh,Milk @,52.17,
2024-06-14,Jammu and Kashmir,Milk @,52.5,
2024-06-14,Jharkhand,Milk @,59.0,
2024-06-14,Karnataka,Milk @,50.94,
2024-06-14,Kerala,Milk @,54.58,
2024-06-14,Madhya Pradesh,Milk @,58.16,
2024-06-14,Maharashtra,Milk @,59.84,
2024-06-14,Manipur,Milk @,59.84,
2024-06-14,Meghalaya,Milk @,73.8,
2024-06-14,Mizoram,Milk @,78.0,
2024-06-14,Nagaland,Milk @,73.29,
2024-06-14,Odisha,Milk @,52.67,
2024-06-14,Puducherry,Milk @,48.0,
2024-06-14,Punjab,Milk @,60.93,
2024-06-14,Rajasthan,Milk @,52.18,
2024-06-14,Sikkim,Milk @,64.25,
2024-06-14,Tamil Nadu,Milk @,47.29,
2024-06-14,Telangana,Milk @,66.3,
2024-06-14,Tripura,Milk @,70.25,
2024-06-14,Uttar Pradesh,Milk @,62.97,
2024-06-14,Uttarakhand,Milk @,59.67,
2024-06-14,West Bengal,Milk @,54.65,
2024-06-15,Andaman and Nicobar,Milk @,73.0,
2024-06-15,Andhra Pradesh,Milk @,60.4,
2024-06-15,Arunachal pradesh,Milk @,80.0,
2024-06-15,Assam,Milk @,71.52,
2024-06-15,Bihar,Milk @,55.94,
2024-06-15,Chandigarh,Milk @,62.0,
2024-06-15,Chhattisgarh,Milk @,61.8,
2024-06-15,Delhi,Milk @,56.0,
2024-06-15,DNH and DD,Milk @,65.0,
2024-06-15,Gujarat,Milk @,62.0,
2024-06-15,Haryana,Milk @,60.0,
2024-06-15,Himachal Pradesh,Milk @,52.17,
2024-06-15,Jammu and Kashmir,Milk @,51.17,
2024-06-15,Jharkhand,Milk @,59.18,
2024-06-15,Karnataka,Milk @,50.58,
2024-06-15,Kerala,Milk @,54.38,
2024-06-15,Madhya Pradesh,Milk @,57.96,
2024-06-15,Maharashtra,Milk @,59.95,
2024-06-15,Meghalaya,Milk @,74.29,
2024-06-15,Mizoram,Milk @,77.5,
2024-06-15,Nagaland,Milk @,73.29,
2024-06-15,Odisha,Milk @,52.44,
2024-06-15,Puducherry,Milk @,48.0,
2024-06-15,Punjab,Milk @,60.64,
2024-06-15,Rajasthan,Milk @,56.4,
2024-06-15,Sikkim,Milk @,64.25,
2024-06-15,Tamil Nadu,Milk @,46.84,
2024-06-15,Telangana,Milk @,65.33,
2024-06-15,Tripura,Milk @,70.25,
2024-06-15,Uttar Pradesh,Milk @,62.86,
2024-06-15,Uttarakhand,Milk @,60.5,
2024-06-15,West Bengal,Milk @,54.63,
2024-06-16,Andhra Pradesh,Milk @,63.25,
2024-06-16,Arunachal pradesh,Milk @,80.0,
2024-06-16,Assam,Milk @,71.13,
2024-06-16,Bihar,Milk @,57.0,
2024-06-16,Chandigarh,Milk @,62.0,
2024-06-16,Chhattisgarh,Milk @,61.8,
2024-06-16,Delhi,Milk @,56.0,
2024-06-16,DNH and DD,Milk @,65.0,
2024-06-16,Gujarat,Milk @,63.0,
2024-06-16,Haryana,Milk @,56.5,
2024-06-16,Himachal Pradesh,Milk @,52.17,
2024-06-16,Jammu and Kashmir,Milk @,47.0,
2024-06-16,Jharkhand,Milk @,58.9,
2024-06-16,Karnataka,Milk @,50.47,
2024-06-16,Madhya Pradesh,Milk @,57.84,
2024-06-16,Maharashtra,Milk @,59.95,
2024-06-16,Meghalaya,Milk @,74.0,
2024-06-16,Mizoram,Milk @,77.5,
2024-06-16,Odisha,Milk @,52.67,
2024-06-16,Puducherry,Milk @,48.0,
2024-06-16,Punjab,Milk @,61.5,
2024-06-16,Rajasthan,Milk @,52.17,
2024-06-16,Sikkim,Milk @,65.0,
2024-06-16,Tamil Nadu,Milk @,47.0,
2024-06-16,Telangana,Milk @,60.0,
2024-06-16,Uttar Pradesh,Milk @,62.49,
2024-06-16,Uttarakhand,Milk @,57.0,
2024-06-16,West Bengal,Milk @,55.46,
2024-06-17,Andaman and Nicobar,Milk @,75.0,
2024-06-17,Andhra Pradesh,Milk @,60.4,
2024-06-17,Arunachal pradesh,Milk @,77.0,
2024-06-17,Assam,Milk @,72.21,
2024-06-17,Bihar,Milk @,57.25,
2024-06-17,Chandigarh,Milk @,62.0,
2024-06-17,Chhattisgarh,Milk @,59.0,
2024-06-17,Delhi,Milk @,56.0,
2024-06-17,DNH and DD,Milk @,65.0,
2024-06-17,Gujarat,Milk @,61.75,
2024-06-17,Haryana,Milk @,60.0,
2024-06-17,Himachal Pradesh,Milk @,52.17,
2024-06-17,Jammu and Kashmir,Milk @,49.0,
2024-06-17,Jharkhand,Milk @,59.27,
2024-06-17,Karnataka,Milk @,50.35,
2024-06-17,Madhya Pradesh,Milk @,58.05,
2024-06-17,Maharashtra,Milk @,59.95,
2024-06-17,Meghalaya,Milk @,74.29,
2024-06-17,Mizoram,Milk @,78.88,
2024-06-17,Nagaland,Milk @,73.29,
2024-06-17,Odisha,Milk @,52.6,
2024-06-17,Puducherry,Milk @,48.0,
2024-06-17,Punjab,Milk @,60.71,
2024-06-17,Rajasthan,Milk @,51.44,
2024-06-17,Sikkim,Milk @,64.0,
2024-06-17,Tamil Nadu,Milk @,46.4,
2024-06-17,Telangana,Milk @,60.0,
2024-06-17,Tripura,Milk @,70.25,
2024-06-17,Uttar Pradesh,Milk @,62.98,
2024-06-17,Uttarakhand,Milk @,61.0,
2024-06-17,West Bengal,Milk @,54.82,
2024-06-18,Andaman and Nicobar,Milk @,73.0,
2024-06-18,Andhra Pradesh,Milk @,60.4,
2024-06-18,Arunachal pradesh,Milk @,77.0,
2024-06-18,Assam,Milk @,71.31,
2024-06-18,Bihar,Milk @,56.07,
2024-06-18,Chandigarh,Milk @,62.0,
2024-06-18,Chhattisgarh,Milk @,55.43,
2024-06-18,Delhi,Milk @,56.0,
2024-06-18,DNH and DD,Milk @,65.0,
2024-06-18,Goa,Milk @,57.5,
2024-06-18,Gujarat,Milk @,59.67,
2024-06-18,Haryana,Milk @,60.25,
2024-06-18,Himachal Pradesh,Milk @,52.17,
2024-06-18,Jammu and Kashmir,Milk @,49.0,
2024-06-18,Jharkhand,Milk @,59.06,
2024-06-18,Karnataka,Milk @,51.75,
2024-06-18,Kerala,Milk @,54.21,
2024-06-18,Madhya Pradesh,Milk @,58.02,
2024-06-18,Maharashtra,Milk @,59.95,
2024-06-18,Meghalaya,Milk @,73.8,
2024-06-18,Mizoram,Milk @,78.0,
2024-06-18,Nagaland,Milk @,73.29,
2024-06-18,Odisha,Milk @,52.26,
2024-06-18,Puducherry,Milk @,48.0,
2024-06-18,Punjab,Milk @,60.8,
2024-06-18,Rajasthan,Milk @,52.68,
2024-06-18,Sikkim,Milk @,64.0,
2024-06-18,Tamil Nadu,Milk @,47.19,
2024-06-18,Telangana,Milk @,66.3,
2024-06-18,Tripura,Milk @,70.25,
2024-06-18,Uttar Pradesh,Milk @,62.89,
2024-06-18,Uttarakhand,Milk @,59.67,
2024-06-18,West Bengal,Milk @,54.18,
2024-06-19,Andaman and Nicobar,Milk @,73.0,
2024-06-19,Andhra Pradesh,Milk @,60.0,
2024-06-19,Arunachal pradesh,Milk @,77.0,
2024-06-19,Assam,Milk @,70.81,
2024-06-19,Bihar,Milk @,56.11,
2024-06-19,Chandigarh,Milk @,62.0,
2024-06-19,Chhattisgarh,Milk @,57.71,
2024-06-19,Delhi,Milk @,56.0,
2024-06-19,DNH and DD,Milk @,64.5,
2024-06-19,Goa,Milk @,57.5,
2024-06-19,Gujarat,Milk @,61.5,
2024-06-19,Haryana,Milk @,58.0,
2024-06-19,Himachal Pradesh,Milk @,52.17,
2024-06-19,Jammu and Kashmir,Milk @,50.5,
2024-06-19,Jharkhand,Milk @,59.18,
2024-06-19,Karnataka,Milk @,50.94,
2024-06-19,Kerala,Milk @,54.38,
2024-06-19,Madhya Pradesh,Milk @,57.54,
2024-06-19,Maharashtra,Milk @,60.0,
2024-06-19,Manipur,Milk @,60.0,
2024-06-19,Meghalaya,Milk @,73.6,
2024-06-19,Mizoram,Milk @,78.0,
2024-06-19,Nagaland,Milk @,73.29,
2024-06-19,Odisha,Milk @,52.47,
2024-06-19,Puducherry,Milk @,48.0,
2024-06-19,Punjab,Milk @,60.93,
2024-06-19,Rajasthan,Milk @,52.45,
2024-06-19,Sikkim,Milk @,63.4,
2024-06-19,Tamil Nadu,Milk @,47.17,
2024-06-19,Telangana,Milk @,67.11,
2024-06-19,Tripura,Milk @,70.25,
2024-06-19,Uttar Pradesh,Milk @,62.85,
2024-06-19,Uttarakhand,Milk @,60.5,
2024-06-19,West Bengal,Milk @,54.76,
2024-06-20,Andaman and Nicobar,Milk @,73.0,
2024-06-20,Andhra Pradesh,Milk @,60.0,
2024-06-20,Arunachal pradesh,Milk @,77.0,
2024-06-20,Assam,Milk @,70.81,
2024-06-20,Bihar,Milk @,56.11,
2024-06-20,Chandigarh,Milk @,62.0,
2024-06-20,Chhattisgarh,Milk @,57.71,
2024-06-20,Delhi,Milk @,56.0,
2024-06-20,DNH and DD,Milk @,64.5,
2024-06-20,Goa,Milk @,57.5,
2024-06-20,Gujarat,Milk @,61.5,
2024-06-20,Haryana,Milk @,58.0,
2024-06-20,Himachal Pradesh,Milk @,52.17,
2024-06-20,Jammu and Kashmir,Milk @,50.5,
2024-06-20,Jharkhand,Milk @,59.18,
2024-06-20,Karnataka,Milk @,50.94,
2024-06-20,Kerala,Milk @,54.38,
2024-06-20,Madhya Pradesh,Milk @,57.54,
2024-06-20,Maharashtra,Milk @,60.0,
2024-06-20,Manipur,Milk @,60.0,
2024-06-20,Meghalaya,Milk @,73.6,
2024-06-20,Mizoram,Milk @,78.0,
2024-06-20,Nagaland,Milk @,73.29,
2024-06-20,Odisha,Milk @,52.47,
2024-06-20,Puducherry,Milk @,48.0,
2024-06-20,Punjab,Milk @,60.93,
2024-06-20,Rajasthan,Milk @,52.45,
2024-06-20,Sikkim,Milk @,63.4,
2024-06-20,Tamil Nadu,Milk @,47.17,
2024-06-20,Telangana,Milk @,67.11,
2024-06-20,Tripura,Milk @,70.25,
2024-06-20,Uttar Pradesh,Milk @,62.85,
2024-06-20,Uttarakhand,Milk @,60.5,
2024-06-20,West Bengal,Milk @,54.76,
2024-06-21,Andaman and Nicobar,Milk @,73.33,
2024-06-21,Andhra Pradesh,Milk @,58.5,
2024-06-21,Arunachal pradesh,Milk @,77.0,
2024-06-21,Assam,Milk @,71.13,
2024-06-21,Bihar,Milk @,56.38,
2024-06-21,Chandigarh,Milk @,62.0,
2024-06-21,Chhattisgarh,Milk @,57.88,
2024-06-21,Delhi,Milk @,56.0,
2024-06-21,DNH and DD,Milk @,65.0,
2024-06-21,Goa,Milk @,57.5,
2024-06-21,Gujarat,Milk @,61.0,
2024-06-21,Haryana,Milk @,60.0,
2024-06-21,Himachal Pradesh,Milk @,52.17,
2024-06-21,Jammu and Kashmir,Milk @,49.4,
2024-06-21,Jharkhand,Milk @,59.0,
2024-06-21,Karnataka,Milk @,50.71,
2024-06-21,Kerala,Milk @,54.82,
2024-06-21,Madhya Pradesh,Milk @,57.65,
2024-06-21,Maharashtra,Milk @,59.84,
2024-06-21,Manipur,Milk @,59.84,
2024-06-21,Meghalaya,Milk @,74.22,
2024-06-21,Mizoram,Milk @,77.82,
2024-06-21,Nagaland,Milk @,73.29,
2024-06-21,Odisha,Milk @,52.05,
2024-06-21,Puducherry,Milk @,48.0,
2024-06-21,Punjab,Milk @,60.64,
2024-06-21,Rajasthan,Milk @,53.05,
2024-06-21,Sikkim,Milk @,63.4,
2024-06-21,Tamil Nadu,Milk @,47.59,
2024-06-21,Telangana,Milk @,66.3,
2024-06-21,Tripura,Milk @,70.25,
2024-06-21,Uttar Pradesh,Milk @,62.86,
2024-06-21,Uttarakhand,Milk @,60.5,
2024-06-21,West Bengal,Milk @,54.27,
2024-06-22,Andaman and Nicobar,Milk @,73.0,
2024-06-22,Andhra Pradesh,Milk @,60.4,
2024-06-22,Arunachal pradesh,Milk @,77.0,
2024-06-22,Assam,Milk @,71.79,
2024-06-22,Bihar,Milk @,56.0,
2024-06-22,Chandigarh,Milk @,62.0,
2024-06-22,Chhattisgarh,Milk @,63.75,
2024-06-22,Delhi,Milk @,56.0,
2024-06-22,DNH and DD,Milk @,65.0,
2024-06-22,Gujarat,Milk @,63.33,
2024-06-22,Haryana,Milk @,60.25,
2024-06-22,Himachal Pradesh,Milk @,52.17,
2024-06-22,Jammu and Kashmir,Milk @,46.5,
2024-06-22,Jharkhand,Milk @,59.18,
2024-06-22,Karnataka,Milk @,50.1,
2024-06-22,Kerala,Milk @,54.08,
2024-06-22,Madhya Pradesh,Milk @,57.77,
2024-06-22,Maharashtra,Milk @,59.84,
2024-06-22,Meghalaya,Milk @,74.0,
2024-06-22,Mizoram,Milk @,75.0,
2024-06-22,Nagaland,Milk @,73.69,
2024-06-22,Odisha,Milk @,52.67,
2024-06-22,Puducherry,Milk @,48.0,
2024-06-22,Punjab,Milk @,60.57,
2024-06-22,Rajasthan,Milk @,54.6,
2024-06-22,Sikkim,Milk @,63.4,
2024-06-22,Tamil Nadu,Milk @,48.3,
2024-06-22,Telangana,Milk @,66.4,
2024-06-22,Tripura,Milk @,71.25,
2024-06-22,Uttar Pradesh,Milk @,62.96,
2024-06-22,Uttarakhand,Milk @,61.0,
2024-06-22,West Bengal,Milk @,54.94,
2024-06-23,Andhra Pradesh,Milk @,62.33,
2024-06-23,Arunachal pradesh,Milk @,76.0,
2024-06-23,Assam,Milk @,72.12,
2024-06-23,Bihar,Milk @,56.53,
2024-06-23,Chandigarh,Milk @,62.0,
2024-06-23,Chhattisgarh,Milk @,61.8,
2024-06-23,Delhi,Milk @,56.0,
2024-06-23,DNH and DD,Milk @,65.0,
2024-06-23,Gujarat,Milk @,63.75,
2024-06-23,Haryana,Milk @,60.0,
2024-06-23,Himachal Pradesh,Milk @,51.1,
2024-06-23,Jammu and Kashmir,Milk @,47.0,
2024-06-23,Jharkhand,Milk @,59.0,
2024-06-23,Karnataka,Milk @,50.53,
2024-06-23,Madhya Pradesh,Milk @,57.42,
2024-06-23,Maharashtra,Milk @,59.84,
2024-06-23,Meghalaya,Milk @,74.0,
2024-06-23,Mizoram,Milk @,75.0,
2024-06-23,Odisha,Milk @,53.0,
2024-06-23,Punjab,Milk @,61.33,
2024-06-23,Rajasthan,Milk @,53.5,
2024-06-23,Sikkim,Milk @,62.5,
2024-06-23,Tamil Nadu,Milk @,45.79,
2024-06-23,Telangana,Milk @,60.0,
2024-06-23,Uttar Pradesh,Milk @,62.57,
2024-06-23,West Bengal,Milk @,55.64,
2024-06-24,Andaman and Nicobar,Milk @,73.5,
2024-06-24,Andhra Pradesh,Milk @,60.4,
2024-06-24,Arunachal pradesh,Milk @,77.0,
2024-06-24,Assam,Milk @,71.54,
2024-06-24,Bihar,Milk @,56.08,
2024-06-24,Chandigarh,Milk @,62.0,
2024-06-24,Chhattisgarh,Milk @,54.5,
2024-06-24,Delhi,Milk @,56.0,
2024-06-24,DNH and DD,Milk @,65.0,
2024-06-24,Goa,Milk @,57.5,
2024-06-24,Gujarat,Milk @,61.57,
2024-06-24,Haryana,Milk @,60.5,
2024-06-24,Himachal Pradesh,Milk @,52.17,
2024-06-24,Jammu and Kashmir,Milk @,51.0,
2024-06-24,Jharkhand,Milk @,59.06,
2024-06-24,Karnataka,Milk @,51.03,
2024-06-24,Kerala,Milk @,54.38,
2024-06-24,Madhya Pradesh,Milk @,57.8,
2024-06-24,Maharashtra,Milk @,59.56,
2024-06-24,Manipur,Milk @,59.56,
2024-06-24,Meghalaya,Milk @,74.0,
2024-06-24,Mizoram,Milk @,77.82,
2024-06-24,Nagaland,Milk @,73.29,
2024-06-24,Odisha,Milk @,52.36,
2024-06-24,Puducherry,Milk @,48.0,
2024-06-24,Punjab,Milk @,60.93,
2024-06-24,Rajasthan,Milk @,52.2,
2024-06-24,Sikkim,Milk @,63.4,
2024-06-24,Tamil Nadu,Milk @,47.12,
2024-06-24,Telangana,Milk @,64.78,
2024-06-24,Tripura,Milk @,71.25,
2024-06-24,Uttar Pradesh,Milk @,62.91,
2024-06-24,Uttarakhand,Milk @,60.5,
2024-06-24,West Bengal,Milk @,54.91,
2024-06-25,Andaman and Nicobar,Milk @,73.0,
2024-06-25,Andhra Pradesh,Milk @,60.4,
2024-06-25,Arunachal pradesh,Milk @,76.0,
2024-06-25,Assam,Milk @,71.4,
2024-06-25,Bihar,Milk @,55.92,
2024-06-25,Chandigarh,Milk @,62.0,
2024-06-25,Chhattisgarh,Milk @,54.5,
2024-06-25,Delhi,Milk @,56.0,
2024-06-25,DNH and DD,Milk @,65.0,
2024-06-25,Goa,Milk @,57.5,
2024-06-25,Gujarat,Milk @,60.86,
2024-06-25,Haryana,Milk @,61.67,
2024-06-25,Himachal Pradesh,Milk @,52.17,
2024-06-25,Jammu and Kashmir,Milk @,50.57,
2024-06-25,Jharkhand,Milk @,58.94,
2024-06-25,Karnataka,Milk @,51.0,
2024-06-25,Kerala,Milk @,54.21,
2024-06-25,Madhya Pradesh,Milk @,57.82,
2024-06-25,Maharashtra,Milk @,59.84,
