,DATE,States/UTs,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
693,2024-06-22,18,52.79,38.84,42.84,91.84,178.53,136.63,127.74,97.26,43.11,59.84,182.84,158.61,129.0,112.21,122.21,102.94,55.42,301.42,23.63,39.95,39.47,64.0
694,2024-06-22,20,45.88,38.0,36.38,92.75,156.4,130.6,121.0,89.5,49.25,74.0,189.75,131.38,139.25,122.75,185.33,175.0,72.6,350.13,22.25,34.0,44.5,52.88
695,2024-06-22,21,50.0,40.0,45.0,98.0,163.0,129.1,120.0,110.0,50.0,75.0,189.75,190.0,220.0,150.0,139.0,104.59,100.0,520.0,25.0,40.0,60.0,70.0
696,2024-06-22,22,41.53,42.88,48.33,100.91,130.91,134.29,121.79,97.2,50.07,73.69,200.0,137.13,157.5,147.87,195.0,142.5,84.0,325.0,18.07,33.93,53.33,65.67
697,2024-06-22,23,39.22,38.0,41.89,84.78,162.56,126.44,111.67,83.89,45.56,52.67,180.0,140.78,112.88,119.5,116.11,96.0,50.56,290.86,26.89,29.78,37.67,56.78
698,2024-06-22,24,65.0,45.0,40.0,91.0,178.0,138.0,121.0,90.0,43.0,48.0,203.0,146.0,142.0,129.4,110.0,100.0,48.0,298.0,26.0,46.0,41.0,31.0
699,2024-06-22,25,38.64,25.14,31.14,91.64,163.43,128.71,118.57,97.86,44.57,60.57,199.33,130.07,122.5,117.21,133.08,101.2,54.71,280.43,26.43,27.86,39.36,28.57
700,2024-06-22,26,40.67,28.33,31.67,69.5,132.17,109.33,104.0,91.5,40.6,54.6,171.8,153.0,125.2,135.0,151.0,111.0,41.8,319.2,19.2,23.8,35.4,38.2
701,2024-06-22,27,54.6,35.2,38.4,86.0,136.6,126.6,125.0,100.0,49.0,63.4,189.75,167.8,128.4,138.75,177.0,104.59,60.2,410.0,18.8,36.6,53.0,61.0
702,2024-06-22,28,62.42,45.17,54.75,94.29,182.33,144.96,125.54,94.45,44.26,48.3,203.65,179.38,128.09,129.4,113.3,93.7,56.04,300.0,24.65,48.61,47.09,74.48
703,2024-06-22,29,54.2,42.1,45.7,80.11,165.4,130.2,120.0,94.1,41.4,66.4,163.9,166.3,121.2,150.5,115.3,98.5,57.1,305.0,20.4,35.5,43.7,70.5
704,2024-06-22,30,38.5,36.89,39.0,87.0,146.33,128.0,110.25,102.75,48.0,71.25,189.75,132.25,122.67,116.0,139.75,100.25,69.25,221.5,10.0,34.5,43.75,52.75
705,2024-06-22,31,38.99,26.18,32.51,83.9,159.96,121.44,115.3,93.59,43.88,62.96,190.48,140.03,128.16,130.25,152.56,110.24,49.82,237.67,26.66,27.89,36.25,36.41
706,2024-06-22,32,38.5,24.5,34.0,87.5,155.5,117.0,115.0,101.5,44.0,61.0,151.0,134.0,120.0,128.5,156.5,104.59,60.5,290.0,28.0,30.0,36.5,24.0
707,2024-06-22,33,43.63,30.0,37.56,82.38,155.94,120.47,125.94,105.31,46.0,54.94,195.2,131.31,112.25,110.56,125.69,98.94,51.56,264.88,21.25,29.25,37.75,50.13
708,2024-06-23,1,58.67,45.33,45.67,91.67,178.0,138.0,126.33,94.67,43.33,62.33,163.67,156.0,112.5,129.4,110.0,91.0,59.67,288.5,22.0,37.0,40.0,66.67
709,2024-06-23,2,46.0,45.0,44.25,101.75,154.5,132.0,122.5,105.0,53.33,76.0,143.5,157.67,155.33,139.33,181.0,104.59,76.0,298.5,18.33,40.0,46.67,61.67
710,2024-06-23,3,41.71,33.0,35.94,87.35,165.47,112.46,116.12,93.35,47.35,72.12,233.0,147.76,133.82,134.0,148.38,106.1,59.88,256.76,14.59,31.18,40.0,52.82
711,2024-06-23,4,37.47,27.24,33.0,83.06,155.59,123.94,115.24,80.71,44.71,56.53,170.86,135.82,119.18,123.59,154.71,101.93,47.88,276.29,23.06,25.0,32.12,31.06
712,2024-06-23,5,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,24.0,38.0,35.0
713,2024-06-23,6,40.0,37.0,39.8,90.2,157.2,114.8,111.0,84.8,44.2,61.8,200.2,138.4,110.4,119.6,136.2,102.4,49.6,319.8,23.6,37.0,39.4,53.8
714,2024-06-23,8,40.0,29.0,32.0,100.0,180.0,150.0,130.0,90.0,45.0,56.0,212.0,151.0,132.0,129.0,143.0,104.0,60.0,245.0,26.0,30.0,50.0,35.0
715,2024-06-23,7,50.0,41.33,47.33,91.67,177.33,148.67,131.33,95.33,43.67,65.0,192.67,150.33,134.0,135.0,126.67,107.0,63.67,350.0,27.33,34.67,38.67,62.0
716,2024-06-23,10,43.0,37.5,40.5,86.0,171.25,131.0,124.5,96.25,43.25,63.75,182.5,140.75,120.0,129.75,127.25,108.25,50.5,244.25,15.5,29.0,41.0,49.25
717,2024-06-23,11,40.0,27.33,31.67,76.67,143.33,108.67,105.0,83.67,45.0,60.0,187.0,138.33,118.33,119.67,134.0,95.67,47.67,230.0,23.33,22.33,30.0,24.0
718,2024-06-23,12,41.0,22.0,32.7,88.3,168.4,134.5,115.3,89.5,46.4,51.1,223.0,162.0,137.4,129.0,143.5,118.0,48.2,279.6,27.4,31.8,41.8,34.0
719,2024-06-23,13,39.0,34.5,36.0,95.0,148.5,131.5,130.0,100.0,50.0,47.0,189.75,147.5,134.5,133.0,160.0,140.0,53.0,333.5,28.0,35.0,38.5,46.0
720,2024-06-23,14,40.6,31.56,35.6,85.8,162.9,119.4,114.4,84.0,45.5,59.0,190.17,140.1,122.6,125.44,154.43,105.11,49.8,288.9,23.78,28.5,34.4,46.2
721,2024-06-23,15,60.03,43.7,47.27,95.1,169.4,141.73,126.4,105.83,42.9,50.53,180.1,162.9,119.69,135.68,119.48,97.14,52.34,285.93,19.9,39.77,40.0,63.5
722,2024-06-23,17,40.95,29.29,34.46,85.56,166.71,119.41,115.54,92.05,43.51,57.42,190.8,134.68,119.49,112.0,135.05,110.71,48.12,251.37,19.73,29.24,32.41,39.05
723,2024-06-23,18,52.79,38.84,42.84,92.16,178.47,136.63,127.79,97.37,43.11,59.84,182.95,158.72,129.16,112.21,122.42,102.94,55.37,301.63,23.63,39.95,39.47,64.16
724,2024-06-23,20,44.33,37.33,35.0,92.67,158.33,127.67,121.0,92.67,48.0,74.0,189.75,144.33,135.0,122.67,210.0,104.59,75.0,330.0,30.0,36.0,43.5,57.5
725,2024-06-23,21,50.0,40.0,45.0,98.0,163.0,129.1,120.0,110.0,50.0,75.0,189.75,190.0,220.0,150.0,139.0,104.59,100.0,520.0,25.0,40.0,60.0,70.0
726,2024-06-23,23,39.75,36.43,39.13,85.0,166.25,126.63,110.88,81.5,45.5,53.0,172.5,139.75,114.29,119.0,113.75,92.63,52.5,284.29,26.25,30.75,37.63,57.38
727,2024-06-23,25,38.75,25.5,31.08,91.67,161.25,127.5,117.08,96.08,44.67,61.33,197.27,129.58,122.33,117.25,132.82,101.56,54.33,283.58,26.17,27.92,40.17,30.0
728,2024-06-23,26,42.17,29.33,32.0,79.5,152.5,119.33,107.67,88.0,42.0,53.5,167.4,141.33,122.5,125.5,146.8,104.59,46.0,297.83,18.33,26.5,29.67,38.67
729,2024-06-23,27,57.0,34.0,40.5,80.0,127.5,132.5,119.0,105.0,47.5,62.5,189.75,185.0,140.5,167.0,200.0,104.59,58.0,381.5,19.0,35.0,60.0,47.5
730,2024-06-23,28,61.63,44.56,55.31,94.44,183.19,144.56,126.31,96.46,44.4,45.79,201.75,178.0,129.0,129.4,112.81,92.94,57.07,310.7,24.73,48.6,46.27,74.87
731,2024-06-23,29,52.5,38.75,49.5,77.75,160.0,129.75,116.5,89.5,40.0,60.0,157.67,155.0,106.67,103.0,111.0,97.0,55.33,290.0,19.33,29.0,44.33,76.67
732,2024-06-23,31,38.95,26.33,32.85,84.86,160.12,122.34,115.31,93.76,43.95,62.57,191.26,140.12,128.58,130.98,154.0,111.52,49.98,235.39,26.73,28.58,37.42,37.81
733,2024-06-23,33,43.29,29.71,37.86,81.57,155.93,119.15,126.64,107.14,45.64,55.64,195.67,132.57,111.57,111.79,128.0,101.0,53.79,262.0,21.43,29.29,37.57,51.93
734,2024-06-24,0,47.5,36.89,67.0,92.5,167.5,152.5,134.0,100.0,56.5,73.5,232.5,176.0,166.5,129.4,133.0,116.0,81.0,300.0,20.0,62.5,55.0,105.0
735,2024-06-24,1,60.6,44.4,47.4,88.0,176.8,138.0,125.8,101.6,42.8,60.4,166.8,169.0,111.25,159.5,111.4,90.2,58.6,290.5,21.8,36.6,40.8,59.4
736,2024-06-24,2,50.0,45.0,46.0,103.33,163.0,135.33,123.33,106.67,55.0,77.0,167.0,141.5,136.5,136.5,166.5,104.59,80.0,327.0,17.5,46.0,50.0,78.5
737,2024-06-24,3,42.86,32.79,36.39,89.29,161.21,115.38,115.36,92.32,47.39,71.54,209.29,150.43,136.09,137.0,147.27,115.16,59.54,253.04,13.37,31.63,40.89,49.84
738,2024-06-24,4,38.0,27.26,33.37,81.68,154.11,120.39,114.61,80.32,44.39,56.08,182.44,136.11,123.21,126.66,159.13,104.53,47.55,279.35,23.32,24.18,32.5,33.32
739,2024-06-24,5,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,255.0,28.0,27.0,40.0,40.0
740,2024-06-24,6,40.33,38.17,40.0,95.5,163.0,118.33,114.83,94.0,43.83,54.5,197.17,156.33,131.0,134.83,143.33,116.83,47.83,311.67,21.5,34.67,40.5,52.17
741,2024-06-24,8,40.0,29.0,32.0,97.0,177.0,143.0,127.0,90.0,44.0,56.0,209.0,148.0,129.0,128.0,139.0,104.0,58.0,243.0,26.0,30.0,50.0,35.0
742,2024-06-24,7,49.33,41.33,47.33,91.67,177.0,149.0,131.0,95.33,43.67,65.0,192.0,153.33,134.67,135.0,127.33,107.67,63.67,350.0,27.33,35.67,39.67,65.33
743,2024-06-24,9,52.5,48.0,45.5,95.5,188.5,154.0,134.0,97.0,44.0,57.5,219.0,161.0,143.0,154.0,117.5,98.0,60.5,329.0,24.5,42.0,44.5,65.0
744,2024-06-24,10,42.57,38.0,41.17,88.57,170.71,129.29,120.0,93.14,43.29,61.57,177.14,144.0,126.43,128.57,125.86,106.14,56.29,245.57,16.43,31.29,38.29,47.57
745,2024-06-24,11,39.5,29.25,31.75,78.75,142.75,108.25,108.0,86.5,45.25,60.5,179.75,139.0,120.75,118.75,140.25,95.75,49.25,226.0,24.25,23.75,36.25,26.75
746,2024-06-24,12,41.0,22.0,33.17,89.17,169.58,135.5,117.17,89.83,47.17,52.17,219.75,163.08,138.25,129.5,143.5,118.0,48.83,270.58,27.5,33.0,43.67,35.0
747,2024-06-24,13,47.5,32.8,37.67,98.33,152.0,128.0,125.5,102.83,51.0,51.0,189.75,152.17,137.17,132.67,145.4,120.0,54.67,312.33,27.4,31.67,39.0,39.0
748,2024-06-24,14,40.0,31.76,35.5,85.44,160.11,121.44,113.61,83.11,45.88,59.06,176.25,141.94,127.72,126.76,150.5,104.76,50.29,278.82,24.94,29.76,36.53,45.06
749,2024-06-24,15,59.97,43.69,47.75,94.63,169.59,142.41,127.19,107.38,42.94,51.03,180.35,162.61,120.9,135.73,121.13,97.74,52.77,288.13,20.55,38.75,39.53,61.59
750,2024-06-24,16,50.42,44.58,45.83,102.55,189.5,150.1,135.5,115.36,44.15,54.38,222.8,163.57,142.83,133.0,117.75,100.1,62.46,231.38,15.0,50.77,43.31,78.85
751,2024-06-24,17,41.45,29.34,34.49,86.13,165.62,120.04,115.83,91.79,43.4,57.8,189.55,136.49,120.4,112.87,136.48,109.77,48.26,255.5,19.87,29.77,33.19,40.41
752,2024-06-24,18,53.11,39.0,43.05,92.32,178.63,136.79,127.58,97.26,43.22,59.56,183.0,159.17,129.26,112.37,122.53,103.0,55.61,307.44,23.44,40.0,39.74,65.42
753,2024-06-24,19,50.0,43.0,40.0,100.0,180.0,145.0,140.0,95.0,55.0,59.95,189.75,150.0,140.0,140.0,139.0,140.0,85.0,220.0,25.0,40.0,45.0,35.0
754,2024-06-24,20,46.0,38.22,36.78,94.6,161.67,132.0,121.11,89.78,49.33,74.0,189.75,127.5,138.33,123.75,172.0,139.0,73.83,363.89,22.0,35.33,46.67,54.11
755,2024-06-24,21,47.91,42.1,45.9,107.44,151.14,125.29,127.78,100.55,50.55,77.82,159.5,185.55,170.8,127.82,190.25,130.83,121.5,478.56,29.18,43.45,52.82,78.91
756,2024-06-24,22,41.75,42.88,48.0,102.5,130.25,133.13,121.67,97.38,50.06,73.29,200.0,138.56,166.0,150.19,195.0,142.5,84.0,322.67,17.88,33.69,55.31,65.94
757,2024-06-24,23,38.58,37.1,39.96,84.0,163.19,123.58,112.46,82.5,44.73,52.36,172.17,142.0,113.8,125.2,116.15,94.96,51.0,273.9,26.23,30.04,40.35,57.38
758,2024-06-24,24,65.0,45.0,40.0,91.0,178.0,138.0,121.0,90.0,43.0,48.0,203.0,146.0,142.0,129.4,110.0,100.0,48.0,298.0,26.0,46.0,41.0,31.0
759,2024-06-24,25,39.67,25.2,31.33,91.33,160.13,128.8,118.13,98.73,44.6,60.93,200.69,129.73,122.67,117.4,134.77,102.45,54.47,281.47,26.4,28.2,40.93,31.8
760,2024-06-24,26,41.32,29.32,33.0,77.11,130.29,112.11,105.07,90.36,42.56,52.2,184.35,148.59,123.32,134.96,157.0,110.5,44.89,297.33,21.17,26.41,34.41,36.26
761,2024-06-24,27,54.6,35.2,38.4,86.0,136.6,126.6,125.0,100.0,49.0,63.4,189.75,167.8,128.4,138.75,177.0,104.59,60.2,410.0,18.8,36.6,54.0,61.4
762,2024-06-24,28,62.18,45.28,53.68,94.56,182.88,145.0,125.47,94.23,44.12,47.12,203.38,173.91,126.44,129.4,113.56,93.59,56.38,309.44,24.44,48.62,46.47,73.44
763,2024-06-24,29,53.9,42.3,45.8,80.44,165.7,130.1,119.7,93.2,41.4,64.78,163.22,166.11,121.2,150.5,115.2,98.3,56.5,304.2,20.4,35.1,43.2,66.44
764,2024-06-24,30,38.5,36.89,39.0,87.33,147.33,128.0,111.25,103.5,48.0,71.25,189.75,132.25,122.67,116.0,139.75,100.25,69.25,221.5,10.0,34.25,46.25,52.75
765,2024-06-24,31,38.96,26.32,32.59,84.25,159.71,121.37,115.2,93.73,43.81,62.91,190.23,140.37,127.95,130.28,152.79,110.42,49.88,239.4,26.69,28.03,36.91,37.04
766,2024-06-24,32,38.0,26.5,34.0,90.25,146.25,115.25,113.25,99.5,42.5,60.5,154.5,138.75,130.5,132.25,147.0,116.5,56.75,264.0,28.0,30.25,34.75,28.75
767,2024-06-24,33,44.87,30.2,37.91,84.83,156.26,123.95,130.22,106.96,46.04,54.91,197.45,133.13,114.39,113.83,127.83,100.33,52.52,274.09,21.86,29.52,37.91,53.65
768,2024-06-25,0,48.67,36.89,68.0,96.33,174.33,156.67,135.33,100.0,54.0,73.0,232.5,172.33,164.33,129.4,128.33,114.33,77.0,314.67,20.67,62.5,55.0,105.0
769,2024-06-25,1,60.6,44.4,47.4,88.0,176.8,138.0,125.8,101.6,42.8,60.4,166.8,167.0,111.2,148.67,111.4,90.2,58.6,317.0,21.8,35.4,40.6,54.6
770,2024-06-25,2,46.0,45.0,44.25,101.75,156.75,131.0,122.5,105.0,53.33,76.0,143.5,157.67,161.0,139.33,181.0,104.59,75.0,298.5,18.33,38.0,46.67,66.67
771,2024-06-25,3,43.27,32.77,36.5,89.23,160.31,114.23,115.38,92.81,47.46,71.4,210.33,150.46,136.75,137.36,147.4,115.39,59.35,257.15,13.52,31.88,41.85,50.44
772,2024-06-25,4,38.28,27.22,33.08,81.94,153.75,120.94,114.61,80.11,44.33,55.92,182.44,134.94,122.56,125.89,159.66,102.57,47.67,281.92,23.25,24.42,32.86,33.75
773,2024-06-25,5,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,27.0,40.0,40.0
774,2024-06-25,6,40.33,38.17,40.0,95.5,163.0,118.33,114.83,94.0,43.83,54.5,197.17,156.33,131.0,134.83,143.33,116.83,47.83,311.67,21.5,34.67,40.5,56.0
775,2024-06-25,8,40.0,29.0,32.0,97.0,177.0,143.0,127.0,90.0,44.0,56.0,209.0,148.0,129.0,128.0,139.0,104.0,58.0,243.0,26.0,32.0,50.0,37.0
776,2024-06-25,7,49.33,41.33,47.33,91.67,177.0,149.0,131.0,95.33,43.67,65.0,192.0,153.33,134.67,135.0,127.33,107.67,63.67,350.0,27.33,35.67,39.67,70.33
777,2024-06-25,9,52.5,48.0,46.5,95.5,188.5,154.0,134.0,97.0,44.0,57.5,219.0,161.0,143.0,154.0,117.5,98.0,60.5,329.0,24.5,42.0,44.0,65.0
778,2024-06-25,10,43.13,38.0,39.88,88.25,171.13,127.63,119.13,93.38,43.43,60.86,177.0,143.25,127.25,128.5,124.88,104.88,56.86,256.86,17.43,32.63,38.5,47.25
779,2024-06-25,11,42.0,30.0,33.0,79.33,137.0,107.67,106.67,90.33,45.67,61.67,177.67,142.33,124.33,119.67,145.67,97.0,49.33,220.67,24.0,24.33,40.0,29.33
780,2024-06-25,12,41.08,22.0,33.17,90.25,170.0,135.5,117.17,89.83,47.08,52.17,219.75,163.08,138.42,129.5,143.5,118.0,48.67,270.75,27.5,33.17,45.33,35.17
781,2024-06-25,13,45.86,32.33,37.43,97.14,150.86,126.86,124.71,102.43,50.71,50.57,189.75,153.14,136.71,132.71,145.33,125.25,53.43,319.0,27.5,31.86,38.71,39.86
782,2024-06-25,14,40.06,31.76,35.44,85.61,160.17,120.89,113.67,83.0,45.71,58.94,176.42,141.11,127.5,126.12,149.86,104.76,50.35,278.06,24.88,29.33,35.67,47.47
783,2024-06-25,15,59.94,43.59,47.72,94.66,169.72,142.41,127.16,107.38,42.94,51.0,180.39,162.58,121.29,135.6,121.06,97.52,52.68,286.9,20.56,38.66,39.94,60.78
784,2024-06-25,16,50.31,44.77,45.69,103.25,190.0,150.73,136.45,114.08,44.29,54.21,220.17,162.25,145.07,129.0,118.21,99.83,62.5,234.07,14.92,50.0,42.86,76.21
785,2024-06-25,17,40.8,29.09,34.35,85.72,165.13,119.57,115.39,92.04,43.58,57.82,189.41,136.3,121.09,113.07,135.86,111.63,48.49,254.24,19.39,29.87,34.04,43.18
786,2024-06-25,18,53.26,38.95,43.0,92.16,178.63,136.68,127.42,97.16,43.0,59.84,183.0,159.33,129.74,112.42,122.53,103.13,55.47,302.26,23.63,40.11,39.74,65.53
787,2024-06-25,19,50.0,43.0,40.0,100.0,180.0,145.0,140.0,95.0,55.0,59.95,189.75,150.0,140.0,140.0,139.0,140.0,85.0,220.0,25.0,40.0,45.0,35.0
788,2024-06-25,20,46.2,38.4,36.7,94.67,164.29,132.0,121.0,89.8,49.4,73.6,189.75,135.0,138.0,125.7,172.0,126.0,73.83,374.2,21.3,35.9,45.8,55.7
789,2024-06-25,21,47.91,42.1,45.9,107.44,151.14,125.29,127.78,100.27,50.55,77.82,159.5,185.55,170.8,126.82,190.25,130.83,121.71,477.78,29.18,43.45,54.36,78.91
790,2024-06-25,22,41.75,42.88,48.0,102.5,131.08,133.13,121.67,97.69,50.06,73.29,200.0,138.88,166.0,150.19,195.0,142.5,84.0,322.67,17.88,33.38,56.56,69.69
791,2024-06-25,23,38.7,37.47,39.55,85.26,165.35,124.74,111.61,81.52,44.91,52.3,182.6,141.7,113.09,127.33,114.35,95.0,51.04,276.5,25.74,32.22,39.0,61.74
792,2024-06-25,24,65.0,45.0,40.0,91.0,178.0,138.0,121.0,90.0,43.0,48.0,203.0,146.0,142.0,129.4,110.0,100.0,48.0,298.0,26.0,45.0,40.0,31.0
793,2024-06-25,25,39.93,25.2,31.33,91.13,160.53,128.6,118.27,98.13,44.67,60.93,200.69,129.8,122.47,117.6,135.23,102.36,54.53,281.33,26.33,29.33,42.07,33.27
794,2024-06-25,26,41.75,29.21,32.75,78.13,131.33,112.0,105.29,89.75,42.5,51.42,182.52,146.71,122.68,132.75,159.0,110.33,44.96,294.23,20.48,26.83,36.7,38.74
795,2024-06-25,27,52.0,35.2,38.4,86.0,136.25,126.6,125.0,100.0,49.0,63.4,189.75,167.8,128.4,138.75,177.0,104.59,60.2,380.75,18.8,36.6,55.0,67.4
796,2024-06-25,28,61.91,45.03,54.97,94.41,182.59,144.88,125.41,94.41,44.16,47.31,205.59,174.83,126.81,129.4,113.53,94.0,56.28,313.39,24.5,48.25,46.66,70.38
797,2024-06-25,29,53.8,42.2,45.9,80.44,166.3,130.0,119.6,93.1,41.4,65.2,162.4,163.8,121.3,149.83,115.4,98.0,56.3,304.6,20.1,35.4,44.7,67.4
798,2024-06-25,30,38.5,36.89,39.0,87.33,146.67,128.0,111.25,103.5,48.0,71.25,189.75,132.25,122.67,116.0,139.75,100.25,69.25,221.5,10.0,34.25,46.75,52.75
799,2024-06-25,31,38.97,26.42,32.69,84.53,159.35,121.7,115.3,93.84,43.84,62.84,189.89,140.41,127.68,130.15,152.52,110.23,49.82,238.86,26.7,28.23,37.59,37.16
800,2024-06-25,32,37.75,26.5,34.0,90.5,145.5,115.5,113.5,99.5,42.75,60.5,154.5,139.0,130.25,131.75,147.25,116.5,56.75,264.0,28.0,30.75,36.25,29.25
801,2024-06-25,33,44.67,30.67,37.81,85.1,156.05,123.7,131.43,106.81,46.14,54.9,196.64,132.48,115.33,113.57,127.48,99.75,52.0,271.24,21.65,29.81,39.1,55.67
802,2024-06-26,0,48.67,36.89,68.0,96.33,174.33,156.67,135.33,100.0,54.0,73.0,232.5,172.33,164.33,129.4,128.33,114.33,77.0,314.67,20.67,62.5,55.0,105.0
803,2024-06-26,1,60.6,44.4,47.4,88.0,176.8,138.0,125.8,101.6,42.8,60.4,166.8,167.0,111.2,148.67,111.4,90.2,58.6,317.0,21.8,35.4,40.6,54.6
804,2024-06-26,2,46.0,45.0,44.25,101.75,156.75,131.0,122.5,105.0,53.33,76.0,143.5,157.67,161.0,139.33,181.0,104.59,75.0,298.5,18.33,38.0,46.67,66.67
805,2024-06-26,3,43.27,32.77,36.5,89.23,160.31,114.23,115.38,92.81,47.46,71.4,210.33,150.46,136.75,137.36,147.4,115.39,59.35,257.15,13.52,31.88,41.85,50.44
806,2024-06-26,4,38.28,27.22,33.08,81.94,153.75,120.94,114.61,80.11,44.33,55.92,182.44,134.94,122.56,125.89,159.66,102.57,47.67,281.92,23.25,24.42,32.86,33.75
807,2024-06-26,5,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,27.0,40.0,40.0
808,2024-06-26,6,40.33,38.17,40.0,95.5,163.0,118.33,114.83,94.0,43.83,54.5,197.17,156.33,131.0,134.83,143.33,116.83,47.83,311.67,21.5,34.67,40.5,56.0
809,2024-06-26,8,40.0,29.0,32.0,97.0,177.0,143.0,127.0,90.0,44.0,56.0,209.0,148.0,129.0,128.0,139.0,104.0,58.0,243.0,26.0,32.0,50.0,37.0
810,2024-06-26,7,49.33,41.33,47.33,91.67,177.0,149.0,131.0,95.33,43.67,65.0,192.0,153.33,134.67,135.0,127.33,107.67,63.67,350.0,27.33,35.67,39.67,70.33
811,2024-06-26,9,52.5,48.0,46.5,95.5,188.5,154.0,134.0,97.0,44.0,57.5,219.0,161.0,143.0,154.0,117.5,98.0,60.5,329.0,24.5,42.0,44.0,65.0
812,2024-06-26,10,43.13,38.0,39.88,88.25,171.13,127.63,119.13,93.38,43.43,60.86,177.0,143.25,127.25,128.5,124.88,104.88,56.86,256.86,17.43,32.63,38.5,47.25
813,2024-06-26,11,42.0,30.0,33.0,79.33,137.0,107.67,106.67,90.33,45.67,61.67,177.67,142.33,124.33,119.67,145.67,97.0,49.33,220.67,24.0,24.33,40.0,29.33
814,2024-06-26,12,41.08,22.0,33.17,90.25,170.0,135.5,117.17,89.83,47.08,52.17,219.75,163.08,138.42,129.5,143.5,118.0,48.67,270.75,27.5,33.17,45.33,35.17
815,2024-06-26,13,45.86,32.33,37.43,97.14,150.86,126.86,124.71,102.43,50.71,50.57,189.75,153.14,136.71,132.71,145.33,125.25,53.43,319.0,27.5,31.86,38.71,39.86
816,2024-06-26,14,40.06,31.76,35.44,85.61,160.17,120.89,113.67,83.0,45.71,58.94,176.42,141.11,127.5,126.12,149.86,104.76,50.35,278.06,24.88,29.33,35.67,47.47
817,2024-06-26,15,59.94,43.59,47.72,94.66,169.72,142.41,127.16,107.38,42.94,51.0,180.39,162.58,121.29,135.6,121.06,97.52,52.68,286.9,20.56,38.66,39.94,60.78
818,2024-06-26,16,50.31,44.77,45.69,103.25,190.0,150.73,136.45,114.08,44.29,54.21,220.17,162.25,145.07,129.0,118.21,99.83,62.5,234.07,14.92,50.0,42.86,76.21
819,2024-06-26,17,40.8,29.09,34.35,85.72,165.13,119.57,115.39,92.04,43.58,57.82,189.41,136.3,121.09,113.07,135.86,111.63,48.49,254.24,19.39,29.87,34.04,43.18
820,2024-06-26,18,53.26,38.95,43.0,92.16,178.63,136.68,127.42,97.16,43.0,59.84,183.0,159.33,129.74,112.42,122.53,103.13,55.47,302.26,23.63,40.11,39.74,65.53
821,2024-06-26,19,50.0,43.0,40.0,100.0,180.0,145.0,140.0,95.0,55.0,59.95,189.75,150.0,140.0,140.0,139.0,140.0,85.0,220.0,25.0,40.0,45.0,35.0
822,2024-06-26,20,46.2,38.4,36.7,94.67,164.29,132.0,121.0,89.8,49.4,73.6,189.75,135.0,138.0,125.7,172.0,126.0,73.83,374.2,21.3,35.9,45.8,55.7
823,2024-06-26,21,47.91,42.1,45.9,107.44,151.14,125.29,127.78,100.27,50.55,77.82,159.5,185.55,170.8,126.82,190.25,130.83,121.71,477.78,29.18,43.45,54.36,78.91
824,2024-06-26,22,41.75,42.88,48.0,102.5,131.08,133.13,121.67,97.69,50.06,73.29,200.0,138.88,166.0,150.19,195.0,142.5,84.0,322.67,17.88,33.38,56.56,69.69
825,2024-06-26,23,38.7,37.47,39.55,85.26,165.35,124.74,111.61,81.52,44.91,52.3,182.6,141.7,113.09,127.33,114.35,95.0,51.04,276.5,25.74,32.22,39.0,61.74
826,2024-06-26,24,65.0,45.0,40.0,91.0,178.0,138.0,121.0,90.0,43.0,48.0,203.0,146.0,142.0,129.4,110.0,100.0,48.0,298.0,26.0,45.0,40.0,31.0
827,2024-06-26,25,39.93,25.2,31.33,91.13,160.53,128.6,118.27,98.13,44.67,60.93,200.69,129.8,122.47,117.6,135.23,102.36,54.53,281.33,26.33,29.33,42.07,33.27
828,2024-06-26,26,41.75,29.21,32.75,78.13,131.33,112.0,105.29,89.75,42.5,51.42,182.52,146.71,122.68,132.75,159.0,110.33,44.96,294.23,20.48,26.83,36.7,38.74
829,2024-06-26,27,52.0,35.2,38.4,86.0,136.25,126.6,125.0,100.0,49.0,63.4,189.75,167.8,128.4,138.75,177.0,104.59,60.2,380.75,18.8,36.6,55.0,67.4
830,2024-06-26,28,61.91,45.03,54.97,94.41,182.59,144.88,125.41,94.41,44.16,47.31,205.59,174.83,126.81,129.4,113.53,94.0,56.28,313.39,24.5,48.25,46.66,70.38
831,2024-06-26,29,53.8,42.2,45.9,80.44,166.3,130.0,119.6,93.1,41.4,65.2,162.4,163.8,121.3,149.83,115.4,98.0,56.3,304.6,20.1,35.4,44.7,67.4
