DATE,States/UTs,Commodity,Price
2024-06-25,Andaman and Nicobar,Urad Dal,156.67
2024-06-25,Andhra Pradesh,Urad Dal,138.0
2024-06-25,Arunachal pradesh,Urad Dal,131.0
2024-06-25,Assam,Urad Dal,114.23
2024-06-25,Bihar,Urad Dal,120.94
2024-06-25,Chandigarh,Urad Dal,130.0
2024-06-25,Chhattisgarh,Urad Dal,118.33
2024-06-25,Delhi,Urad Dal,143.0
2024-06-25,DNH and DD,Urad Dal,149.0
2024-06-25,Goa,Urad Dal,154.0
2024-06-25,Gujarat,Urad Dal,127.63
2024-06-25,Haryana,Urad Dal,107.67
2024-06-25,Himachal Pradesh,Urad Dal,135.5
2024-06-25,Jammu and Kashmir,Urad Dal,126.86
2024-06-25,Jharkhand,Urad Dal,120.89
2024-06-25,Karnataka,Urad Dal,142.41
2024-06-25,Kerala,Urad Dal,150.73
2024-06-25,Madhya Pradesh,Urad Dal,119.57
2024-06-25,Maharashtra,Urad Dal,136.68
2024-06-25,Manipur,Urad Dal,145.0
2024-06-25,Meghalaya,Urad Dal,132.0
2024-06-25,Mizoram,Urad Dal,125.29
2024-06-25,Nagaland,Urad Dal,133.13
2024-06-25,Odisha,Urad Dal,124.74
2024-06-25,Puducherry,Urad Dal,138.0
2024-06-25,Punjab,Urad Dal,128.6
2024-06-25,Rajasthan,Urad Dal,112.0
2024-06-25,Sikkim,Urad Dal,126.6
2024-06-25,Tamil Nadu,Urad Dal,144.88
2024-06-25,Telangana,Urad Dal,130.0
2024-06-25,Tripura,Urad Dal,128.0
2024-06-25,Uttar Pradesh,Urad Dal,121.7
2024-06-25,Uttarakhand,Urad Dal,115.5
2024-06-25,West Bengal,Urad Dal,123.7
2024-06-26,Andaman and Nicobar,Urad Dal,156.67
2024-06-26,Andhra Pradesh,Urad Dal,138.0
2024-06-26,Arunachal pradesh,Urad Dal,131.0
2024-06-26,Assam,Urad Dal,114.23
2024-06-26,Bihar,Urad Dal,120.94
2024-06-26,Chandigarh,Urad Dal,130.0
2024-06-26,Chhattisgarh,Urad Dal,118.33
2024-06-26,Delhi,Urad Dal,143.0
2024-06-26,DNH and DD,Urad Dal,149.0
2024-06-26,Goa,Urad Dal,154.0
2024-06-26,Gujarat,Urad Dal,127.63
2024-06-26,Haryana,Urad Dal,107.67
2024-06-26,Himachal Pradesh,Urad Dal,135.5
2024-06-26,Jammu and Kashmir,Urad Dal,126.86
2024-06-26,Jharkhand,Urad Dal,120.89
2024-06-26,Karnataka,Urad Dal,142.41
2024-06-26,Kerala,Urad Dal,150.73
2024-06-26,Madhya Pradesh,Urad Dal,119.57
2024-06-26,Maharashtra,Urad Dal,136.68
2024-06-26,Manipur,Urad Dal,145.0
2024-06-26,Meghalaya,Urad Dal,132.0
2024-06-26,Mizoram,Urad Dal,125.29
2024-06-26,Nagaland,Urad Dal,133.13
2024-06-26,Odisha,Urad Dal,124.74
2024-06-26,Puducherry,Urad Dal,138.0
2024-06-26,Punjab,Urad Dal,128.6
2024-06-26,Rajasthan,Urad Dal,112.0
2024-06-26,Sikkim,Urad Dal,126.6
2024-06-26,Tamil Nadu,Urad Dal,144.88
2024-06-26,Telangana,Urad Dal,130.0
2024-06-26,Tripura,Urad Dal,128.0
2024-06-26,Uttar Pradesh,Urad Dal,121.7
2024-06-26,Uttarakhand,Urad Dal,115.5
2024-06-26,West Bengal,Urad Dal,123.7
2024-06-27,Andaman and Nicobar,Urad Dal,155.0
2024-06-27,Andhra Pradesh,Urad Dal,138.0
2024-06-27,Arunachal pradesh,Urad Dal,131.0
2024-06-27,Assam,Urad Dal,115.5
2024-06-27,Bihar,Urad Dal,120.65
2024-06-27,Chandigarh,Urad Dal,130.0
2024-06-27,Chhattisgarh,Urad Dal,115.25
2024-06-27,Delhi,Urad Dal,143.0
2024-06-27,DNH and DD,Urad Dal,149.0
2024-06-27,Goa,Urad Dal,154.0
2024-06-27,Gujarat,Urad Dal,127.63
2024-06-27,Haryana,Urad Dal,108.5
2024-06-27,Himachal Pradesh,Urad Dal,136.17
2024-06-27,Jammu and Kashmir,Urad Dal,129.0
2024-06-27,Jharkhand,Urad Dal,120.84
2024-06-27,Karnataka,Urad Dal,142.42
2024-06-27,Kerala,Urad Dal,150.36
2024-06-27,Madhya Pradesh,Urad Dal,119.56
2024-06-27,Maharashtra,Urad Dal,136.26
2024-06-27,Meghalaya,Urad Dal,132.0
2024-06-27,Mizoram,Urad Dal,125.29
2024-06-27,Nagaland,Urad Dal,134.29
2024-06-27,Odisha,Urad Dal,123.31
2024-06-27,Puducherry,Urad Dal,140.0
2024-06-27,Punjab,Urad Dal,128.07
2024-06-27,Rajasthan,Urad Dal,110.52
2024-06-27,Sikkim,Urad Dal,126.6
2024-06-27,Tamil Nadu,Urad Dal,144.71
2024-06-27,Telangana,Urad Dal,130.0
2024-06-27,Tripura,Urad Dal,128.0
2024-06-27,Uttar Pradesh,Urad Dal,121.56
2024-06-27,Uttarakhand,Urad Dal,115.5
2024-06-27,West Bengal,Urad Dal,124.38
2024-06-28,Andaman and Nicobar,Urad Dal,155.0
2024-06-28,Andhra Pradesh,Urad Dal,138.0
2024-06-28,Arunachal pradesh,Urad Dal,131.0
2024-06-28,Assam,Urad Dal,114.14
2024-06-28,Bihar,Urad Dal,121.31
2024-06-28,Chandigarh,Urad Dal,130.0
2024-06-28,Chhattisgarh,Urad Dal,113.33
2024-06-28,Delhi,Urad Dal,143.0
2024-06-28,DNH and DD,Urad Dal,149.0
2024-06-28,Goa,Urad Dal,152.5
2024-06-28,Gujarat,Urad Dal,126.57
2024-06-28,Haryana,Urad Dal,108.0
2024-06-28,Himachal Pradesh,Urad Dal,136.17
2024-06-28,Jammu and Kashmir,Urad Dal,131.0
2024-06-28,Jharkhand,Urad Dal,120.89
2024-06-28,Karnataka,Urad Dal,141.81
2024-06-28,Kerala,Urad Dal,150.45
2024-06-28,Madhya Pradesh,Urad Dal,119.89
2024-06-28,Maharashtra,Urad Dal,136.11
2024-06-28,Meghalaya,Urad Dal,132.0
2024-06-28,Mizoram,Urad Dal,127.83
2024-06-28,Nagaland,Urad Dal,131.88
2024-06-28,Odisha,Urad Dal,123.67
2024-06-28,Puducherry,Urad Dal,140.0
2024-06-28,Punjab,Urad Dal,127.93
2024-06-28,Rajasthan,Urad Dal,112.44
2024-06-28,Sikkim,Urad Dal,126.6
2024-06-28,Tamil Nadu,Urad Dal,145.47
2024-06-28,Telangana,Urad Dal,130.0
2024-06-28,Tripura,Urad Dal,128.0
2024-06-28,Uttar Pradesh,Urad Dal,121.67
2024-06-28,Uttarakhand,Urad Dal,115.5
2024-06-28,West Bengal,Urad Dal,123.91
2024-06-29,Andaman and Nicobar,Urad Dal,155.0
2024-06-29,Andhra Pradesh,Urad Dal,139.4
2024-06-29,Arunachal pradesh,Urad Dal,134.0
2024-06-29,Assam,Urad Dal,117.94
2024-06-29,Bihar,Urad Dal,121.65
2024-06-29,Chhattisgarh,Urad Dal,115.0
2024-06-29,Delhi,Urad Dal,143.0
2024-06-29,DNH and DD,Urad Dal,149.0
2024-06-29,Gujarat,Urad Dal,127.5
2024-06-29,Haryana,Urad Dal,109.0
2024-06-29,Himachal Pradesh,Urad Dal,136.17
2024-06-29,Jammu and Kashmir,Urad Dal,130.5
2024-06-29,Jharkhand,Urad Dal,120.67
2024-06-29,Karnataka,Urad Dal,141.45
2024-06-29,Kerala,Urad Dal,151.58
2024-06-29,Madhya Pradesh,Urad Dal,121.24
2024-06-29,Maharashtra,Urad Dal,136.26
2024-06-29,Meghalaya,Urad Dal,131.0
2024-06-29,Mizoram,Urad Dal,131.0
2024-06-29,Nagaland,Urad Dal,135.0
2024-06-29,Odisha,Urad Dal,123.32
2024-06-29,Puducherry,Urad Dal,140.0
2024-06-29,Punjab,Urad Dal,128.57
2024-06-29,Rajasthan,Urad Dal,112.43
2024-06-29,Sikkim,Urad Dal,130.75
2024-06-29,Tamil Nadu,Urad Dal,145.04
2024-06-29,Telangana,Urad Dal,129.9
2024-06-29,Tripura,Urad Dal,128.0
2024-06-29,Uttar Pradesh,Urad Dal,122.5
2024-06-29,Uttarakhand,Urad Dal,115.5
2024-06-29,West Bengal,Urad Dal,120.13
2024-06-30,Andhra Pradesh,Urad Dal,140.33
2024-06-30,Arunachal pradesh,Urad Dal,127.33
2024-06-30,Assam,Urad Dal,112.36
2024-06-30,Bihar,Urad Dal,124.53
2024-06-30,Chandigarh,Urad Dal,130.0
2024-06-30,Chhattisgarh,Urad Dal,123.0
2024-06-30,Delhi,Urad Dal,143.0
2024-06-30,DNH and DD,Urad Dal,149.0
2024-06-30,Gujarat,Urad Dal,134.5
2024-06-30,Haryana,Urad Dal,109.0
2024-06-30,Himachal Pradesh,Urad Dal,136.17
2024-06-30,Jammu and Kashmir,Urad Dal,143.0
2024-06-30,Jharkhand,Urad Dal,118.09
2024-06-30,Karnataka,Urad Dal,142.67
2024-06-30,Madhya Pradesh,Urad Dal,119.78
2024-06-30,Maharashtra,Urad Dal,136.21
2024-06-30,Meghalaya,Urad Dal,127.67
2024-06-30,Mizoram,Urad Dal,127.67
2024-06-30,Odisha,Urad Dal,126.9
2024-06-30,Puducherry,Urad Dal,140.0
2024-06-30,Punjab,Urad Dal,126.83
2024-06-30,Rajasthan,Urad Dal,111.86
2024-06-30,Sikkim,Urad Dal,132.5
2024-06-30,Tamil Nadu,Urad Dal,145.84
2024-06-30,Telangana,Urad Dal,133.33
2024-06-30,Uttar Pradesh,Urad Dal,122.74
2024-06-30,West Bengal,Urad Dal,118.18
2024-06-01,Andaman and Nicobar,Moong Dal,136.0
2024-06-01,Andhra Pradesh,Moong Dal,126.2
2024-06-01,Arunachal pradesh,Moong Dal,125.33
2024-06-01,Assam,Moong Dal,116.21
2024-06-01,Bihar,Moong Dal,114.0
2024-06-01,Chandigarh,Moong Dal,113.0
2024-06-01,Chhattisgarh,Moong Dal,124.0
2024-06-01,Delhi,Moong Dal,123.0
2024-06-01,DNH and DD,Moong Dal,131.33
2024-06-01,Gujarat,Moong Dal,113.71
2024-06-01,Haryana,Moong Dal,106.0
2024-06-01,Himachal Pradesh,Moong Dal,116.25
2024-06-01,Jammu and Kashmir,Moong Dal,125.4
2024-06-01,Jharkhand,Moong Dal,111.06
2024-06-01,Karnataka,Moong Dal,127.83
2024-06-01,Kerala,Moong Dal,137.6
2024-06-01,Madhya Pradesh,Moong Dal,115.48
2024-06-01,Maharashtra,Moong Dal,128.0
2024-06-01,Meghalaya,Moong Dal,121.43
2024-06-01,Mizoram,Moong Dal,120.0
2024-06-01,Nagaland,Moong Dal,121.67
2024-06-01,Odisha,Moong Dal,113.68
2024-06-01,Punjab,Moong Dal,120.71
2024-06-01,Rajasthan,Moong Dal,101.57
2024-06-01,Sikkim,Moong Dal,124.0
2024-06-01,Tamil Nadu,Moong Dal,124.46
2024-06-01,Telangana,Moong Dal,119.0
2024-06-01,Tripura,Moong Dal,111.25
2024-06-01,Uttar Pradesh,Moong Dal,111.56
2024-06-01,Uttarakhand,Moong Dal,109.5
2024-06-01,West Bengal,Moong Dal,126.75
2024-06-02,Andhra Pradesh,Moong Dal,127.75
2024-06-02,Arunachal pradesh,Moong Dal,121.67
2024-06-02,Assam,Moong Dal,116.0
2024-06-02,Bihar,Moong Dal,116.69
2024-06-02,Chandigarh,Moong Dal,113.0
2024-06-02,Chhattisgarh,Moong Dal,119.2
2024-06-02,Delhi,Moong Dal,123.0
2024-06-02,DNH and DD,Moong Dal,131.33
2024-06-02,Gujarat,Moong Dal,119.0
2024-06-02,Haryana,Moong Dal,97.0
2024-06-02,Himachal Pradesh,Moong Dal,116.25
2024-06-02,Jammu and Kashmir,Moong Dal,127.5
2024-06-02,Jharkhand,Moong Dal,111.0
2024-06-02,Karnataka,Moong Dal,126.58
2024-06-02,Madhya Pradesh,Moong Dal,115.45
2024-06-02,Maharashtra,Moong Dal,128.0
2024-06-02,Meghalaya,Moong Dal,121.0
2024-06-02,Mizoram,Moong Dal,120.0
2024-06-02,Odisha,Moong Dal,113.0
2024-06-02,Punjab,Moong Dal,118.82
2024-06-02,Rajasthan,Moong Dal,105.43
2024-06-02,Sikkim,Moong Dal,130.0
2024-06-02,Tamil Nadu,Moong Dal,125.2
2024-06-02,Telangana,Moong Dal,115.67
2024-06-02,Uttar Pradesh,Moong Dal,113.51
2024-06-02,Uttarakhand,Moong Dal,120.0
2024-06-02,West Bengal,Moong Dal,125.62
2024-06-03,Andaman and Nicobar,Moong Dal,136.0
2024-06-03,Andhra Pradesh,Moong Dal,126.2
2024-06-03,Arunachal pradesh,Moong Dal,123.5
2024-06-03,Assam,Moong Dal,115.67
2024-06-03,Bihar,Moong Dal,113.61
2024-06-03,Chandigarh,Moong Dal,113.0
2024-06-03,Chhattisgarh,Moong Dal,114.86
2024-06-03,Delhi,Moong Dal,123.0
2024-06-03,DNH and DD,Moong Dal,131.33
2024-06-03,Goa,Moong Dal,125.0
2024-06-03,Gujarat,Moong Dal,118.14
2024-06-03,Haryana,Moong Dal,107.25
2024-06-03,Himachal Pradesh,Moong Dal,116.25
2024-06-03,Jammu and Kashmir,Moong Dal,125.0
2024-06-03,Jharkhand,Moong Dal,111.63
2024-06-03,Karnataka,Moong Dal,127.3
2024-06-03,Kerala,Moong Dal,139.0
2024-06-03,Madhya Pradesh,Moong Dal,115.29
2024-06-03,Maharashtra,Moong Dal,127.84
2024-06-03,Manipur,Moong Dal,135.0
2024-06-03,Meghalaya,Moong Dal,121.0
2024-06-03,Mizoram,Moong Dal,127.5
2024-06-03,Nagaland,Moong Dal,121.67
2024-06-03,Odisha,Moong Dal,113.5
2024-06-03,Punjab,Moong Dal,116.87
2024-06-03,Rajasthan,Moong Dal,103.03
2024-06-03,Sikkim,Moong Dal,124.0
2024-06-03,Tamil Nadu,Moong Dal,125.29
2024-06-03,Telangana,Moong Dal,118.9
2024-06-03,Tripura,Moong Dal,111.25
2024-06-03,Uttar Pradesh,Moong Dal,113.31
2024-06-03,Uttarakhand,Moong Dal,113.25
2024-06-03,West Bengal,Moong Dal,129.48
2024-06-04,Andaman and Nicobar,Moong Dal,136.0
2024-06-04,Andhra Pradesh,Moong Dal,125.0
2024-06-04,Arunachal pradesh,Moong Dal,123.25
2024-06-04,Assam,Moong Dal,115.39
2024-06-04,Bihar,Moong Dal,115.16
2024-06-04,Chandigarh,Moong Dal,113.0
2024-06-04,Chhattisgarh,Moong Dal,121.0
2024-06-04,Delhi,Moong Dal,123.0
2024-06-04,DNH and DD,Moong Dal,131.33
2024-06-04,Goa,Moong Dal,125.0
2024-06-04,Gujarat,Moong Dal,120.0
2024-06-04,Haryana,Moong Dal,107.25
2024-06-04,Himachal Pradesh,Moong Dal,116.25
2024-06-04,Jammu and Kashmir,Moong Dal,124.6
2024-06-04,Jharkhand,Moong Dal,112.31
2024-06-04,Karnataka,Moong Dal,126.63
2024-06-04,Kerala,Moong Dal,136.64
2024-06-04,Madhya Pradesh,Moong Dal,115.12
2024-06-04,Maharashtra,Moong Dal,127.84
2024-06-04,Meghalaya,Moong Dal,121.43
2024-06-04,Mizoram,Moong Dal,128.11
2024-06-04,Nagaland,Moong Dal,121.67
2024-06-04,Odisha,Moong Dal,113.61
2024-06-04,Punjab,Moong Dal,116.73
2024-06-04,Rajasthan,Moong Dal,104.9
2024-06-04,Sikkim,Moong Dal,124.0
2024-06-04,Tamil Nadu,Moong Dal,124.66
2024-06-04,Telangana,Moong Dal,117.43
2024-06-04,Tripura,Moong Dal,113.33
2024-06-04,Uttar Pradesh,Moong Dal,113.33
2024-06-04,Uttarakhand,Moong Dal,112.75
2024-06-04,West Bengal,Moong Dal,125.58
2024-06-05,Andaman and Nicobar,Moong Dal,136.0
2024-06-05,Andhra Pradesh,Moong Dal,126.2
2024-06-05,Arunachal pradesh,Moong Dal,123.25
2024-06-05,Assam,Moong Dal,115.96
2024-06-05,Bihar,Moong Dal,114.41
2024-06-05,Chandigarh,Moong Dal,113.0
2024-06-05,Chhattisgarh,Moong Dal,114.86
2024-06-05,Delhi,Moong Dal,123.0
2024-06-05,DNH and DD,Moong Dal,131.33
2024-06-05,Goa,Moong Dal,131.5
2024-06-05,Gujarat,Moong Dal,118.29
2024-06-05,Haryana,Moong Dal,108.25
2024-06-05,Himachal Pradesh,Moong Dal,116.33
2024-06-05,Jammu and Kashmir,Moong Dal,124.6
2024-06-05,Jharkhand,Moong Dal,111.17
2024-06-05,Karnataka,Moong Dal,127.28
2024-06-05,Kerala,Moong Dal,137.0
2024-06-05,Madhya Pradesh,Moong Dal,115.23
2024-06-05,Maharashtra,Moong Dal,127.84
2024-06-05,Manipur,Moong Dal,135.0
2024-06-05,Meghalaya,Moong Dal,121.0
2024-06-05,Mizoram,Moong Dal,128.11
2024-06-05,Nagaland,Moong Dal,121.67
2024-06-05,Odisha,Moong Dal,114.22
2024-06-05,Puducherry,Moong Dal,118.0
2024-06-05,Punjab,Moong Dal,116.14
2024-06-05,Rajasthan,Moong Dal,102.96
2024-06-05,Sikkim,Moong Dal,124.0
2024-06-05,Tamil Nadu,Moong Dal,124.76
2024-06-05,Telangana,Moong Dal,119.0
2024-06-05,Tripura,Moong Dal,111.25
2024-06-05,Uttar Pradesh,Moong Dal,113.88
2024-06-05,Uttarakhand,Moong Dal,112.75
2024-06-05,West Bengal,Moong Dal,126.81
2024-06-06,Andaman and Nicobar,Moong Dal,136.0
2024-06-06,Andhra Pradesh,Moong Dal,125.25
2024-06-06,Arunachal pradesh,Moong Dal,123.25
2024-06-06,Assam,Moong Dal,116.0
2024-06-06,Bihar,Moong Dal,113.84
2024-06-06,Chandigarh,Moong Dal,119.0
2024-06-06,Chhattisgarh,Moong Dal,114.86
2024-06-06,Delhi,Moong Dal,123.0
2024-06-06,DNH and DD,Moong Dal,131.33
2024-06-06,Goa,Moong Dal,131.5
2024-06-06,Gujarat,Moong Dal,116.86
2024-06-06,Haryana,Moong Dal,115.0
2024-06-06,Himachal Pradesh,Moong Dal,116.17
2024-06-06,Jammu and Kashmir,Moong Dal,123.33
2024-06-06,Jharkhand,Moong Dal,111.63
2024-06-06,Karnataka,Moong Dal,127.52
2024-06-06,Kerala,Moong Dal,136.2
2024-06-06,Madhya Pradesh,Moong Dal,115.31
2024-06-06,Maharashtra,Moong Dal,127.74
2024-06-06,Manipur,Moong Dal,135.0
2024-06-06,Meghalaya,Moong Dal,121.25
2024-06-06,Mizoram,Moong Dal,128.11
2024-06-06,Nagaland,Moong Dal,121.67
2024-06-06,Odisha,Moong Dal,113.7
2024-06-06,Puducherry,Moong Dal,120.0
2024-06-06,Punjab,Moong Dal,116.6
2024-06-06,Rajasthan,Moong Dal,104.03
2024-06-06,Sikkim,Moong Dal,124.0
2024-06-06,Tamil Nadu,Moong Dal,125.0
2024-06-06,Telangana,Moong Dal,119.0
2024-06-06,Tripura,Moong Dal,111.25
2024-06-06,Uttar Pradesh,Moong Dal,114.08
2024-06-06,Uttarakhand,Moong Dal,113.25
2024-06-06,West Bengal,Moong Dal,129.27
2024-06-07,Andaman and Nicobar,Moong Dal,136.33
2024-06-07,Andhra Pradesh,Moong Dal,126.2
2024-06-07,Arunachal pradesh,Moong Dal,123.25
2024-06-07,Assam,Moong Dal,115.78
2024-06-07,Bihar,Moong Dal,114.53
2024-06-07,Chandigarh,Moong Dal,125.0
2024-06-07,Chhattisgarh,Moong Dal,114.4
2024-06-07,Delhi,Moong Dal,123.0
2024-06-07,DNH and DD,Moong Dal,131.0
2024-06-07,Goa,Moong Dal,131.5
2024-06-07,Gujarat,Moong Dal,118.25
2024-06-07,Haryana,Moong Dal,107.75
2024-06-07,Himachal Pradesh,Moong Dal,115.83
2024-06-07,Jammu and Kashmir,Moong Dal,121.0
2024-06-07,Jharkhand,Moong Dal,111.11
2024-06-07,Karnataka,Moong Dal,127.77
2024-06-07,Kerala,Moong Dal,136.8
2024-06-07,Madhya Pradesh,Moong Dal,115.89
2024-06-07,Maharashtra,Moong Dal,127.84
2024-06-07,Manipur,Moong Dal,137.0
2024-06-07,Meghalaya,Moong Dal,121.2
2024-06-07,Mizoram,Moong Dal,128.11
2024-06-07,Nagaland,Moong Dal,121.67
2024-06-07,Odisha,Moong Dal,113.25
2024-06-07,Puducherry,Moong Dal,120.0
2024-06-07,Punjab,Moong Dal,116.43
2024-06-07,Rajasthan,Moong Dal,102.93
2024-06-07,Sikkim,Moong Dal,124.0
2024-06-07,Tamil Nadu,Moong Dal,125.09
2024-06-07,Telangana,Moong Dal,118.9
2024-06-07,Tripura,Moong Dal,111.25
2024-06-07,Uttar Pradesh,Moong Dal,114.21
2024-06-07,Uttarakhand,Moong Dal,115.33
2024-06-07,West Bengal,Moong Dal,129.32
2024-06-08,Andaman and Nicobar,Moong Dal,136.5
2024-06-08,Andhra Pradesh,Moong Dal,125.25
2024-06-08,Arunachal pradesh,Moong Dal,123.25
2024-06-08,Assam,Moong Dal,116.09
2024-06-08,Bihar,Moong Dal,114.71
2024-06-08,Chandigarh,Moong Dal,125.0
2024-06-08,Chhattisgarh,Moong Dal,118.0
2024-06-08,Delhi,Moong Dal,123.0
2024-06-08,DNH and DD,Moong Dal,131.0
2024-06-08,Gujarat,Moong Dal,120.33
2024-06-08,Haryana,Moong Dal,106.67
2024-06-08,Himachal Pradesh,Moong Dal,116.17
2024-06-08,Jammu and Kashmir,Moong Dal,125.0
2024-06-08,Jharkhand,Moong Dal,111.12
2024-06-08,Karnataka,Moong Dal,127.77
2024-06-08,Madhya Pradesh,Moong Dal,115.97
2024-06-08,Maharashtra,Moong Dal,127.63
2024-06-08,Meghalaya,Moong Dal,121.43
2024-06-08,Mizoram,Moong Dal,120.0
2024-06-08,Nagaland,Moong Dal,121.67
2024-06-08,Odisha,Moong Dal,113.09
2024-06-08,Punjab,Moong Dal,117.57
2024-06-08,Rajasthan,Moong Dal,106.38
2024-06-08,Sikkim,Moong Dal,122.0
2024-06-08,Tamil Nadu,Moong Dal,125.17
2024-06-08,Telangana,Moong Dal,115.5
2024-06-08,Tripura,Moong Dal,111.25
2024-06-08,Uttar Pradesh,Moong Dal,115.03
2024-06-08,Uttarakhand,Moong Dal,120.0
2024-06-08,West Bengal,Moong Dal,124.47
2024-06-09,Andhra Pradesh,Moong Dal,127.0
2024-06-09,Arunachal pradesh,Moong Dal,121.0
2024-06-09,Assam,Moong Dal,116.88
2024-06-09,Bihar,Moong Dal,116.5
2024-06-09,Chandigarh,Moong Dal,125.0
2024-06-09,Chhattisgarh,Moong Dal,113.0
2024-06-09,Delhi,Moong Dal,123.0
2024-06-09,DNH and DD,Moong Dal,131.0
2024-06-09,Gujarat,Moong Dal,122.8
2024-06-09,Haryana,Moong Dal,106.67
2024-06-09,Himachal Pradesh,Moong Dal,116.45
2024-06-09,Jammu and Kashmir,Moong Dal,138.0
2024-06-09,Jharkhand,Moong Dal,109.92
2024-06-09,Karnataka,Moong Dal,127.72
2024-06-09,Madhya Pradesh,Moong Dal,115.03
2024-06-09,Maharashtra,Moong Dal,127.63
2024-06-09,Meghalaya,Moong Dal,121.67
2024-06-09,Mizoram,Moong Dal,120.0
2024-06-09,Odisha,Moong Dal,111.9
2024-06-09,Puducherry,Moong Dal,120.0
2024-06-09,Punjab,Moong Dal,116.33
2024-06-09,Rajasthan,Moong Dal,108.2
2024-06-09,Sikkim,Moong Dal,119.0
2024-06-09,Tamil Nadu,Moong Dal,125.28
2024-06-09,Telangana,Moong Dal,115.0
2024-06-09,Uttar Pradesh,Moong Dal,114.51
2024-06-09,West Bengal,Moong Dal,125.31
2024-06-10,Andaman and Nicobar,Moong Dal,136.5
2024-06-10,Andhra Pradesh,Moong Dal,126.2
2024-06-10,Arunachal pradesh,Moong Dal,123.25
2024-06-10,Assam,Moong Dal,115.6
2024-06-10,Bihar,Moong Dal,113.76
2024-06-10,Chhattisgarh,Moong Dal,112.5
2024-06-10,Delhi,Moong Dal,123.0
2024-06-10,DNH and DD,Moong Dal,132.33
2024-06-10,Goa,Moong Dal,135.0
2024-06-10,Gujarat,Moong Dal,116.57
2024-06-10,Haryana,Moong Dal,113.67
2024-06-10,Himachal Pradesh,Moong Dal,116.08
2024-06-10,Jammu and Kashmir,Moong Dal,123.83
2024-06-10,Jharkhand,Moong Dal,111.63
2024-06-10,Karnataka,Moong Dal,127.47
2024-06-10,Kerala,Moong Dal,137.36
2024-06-10,Madhya Pradesh,Moong Dal,115.17
2024-06-10,Maharashtra,Moong Dal,127.05
2024-06-10,Manipur,Moong Dal,140.0
2024-06-10,Meghalaya,Moong Dal,121.1
2024-06-10,Mizoram,Moong Dal,128.11
2024-06-10,Nagaland,Moong Dal,121.15
2024-06-10,Odisha,Moong Dal,112.68
2024-06-10,Puducherry,Moong Dal,120.0
2024-06-10,Punjab,Moong Dal,117.43
2024-06-10,Rajasthan,Moong Dal,104.44
2024-06-10,Sikkim,Moong Dal,124.0
2024-06-10,Tamil Nadu,Moong Dal,124.88
2024-06-10,Telangana,Moong Dal,119.3
2024-06-10,Tripura,Moong Dal,111.25
2024-06-10,Uttar Pradesh,Moong Dal,114.56
2024-06-10,Uttarakhand,Moong Dal,113.25
2024-06-10,West Bengal,Moong Dal,129.7
2024-06-11,Andaman and Nicobar,Moong Dal,136.0
2024-06-11,Andhra Pradesh,Moong Dal,125.25
2024-06-11,Arunachal pradesh,Moong Dal,121.0
2024-06-11,Assam,Moong Dal,116.76
2024-06-11,Bihar,Moong Dal,114.64
2024-06-11,Chandigarh,Moong Dal,125.0
2024-06-11,Chhattisgarh,Moong Dal,114.83
2024-06-11,Delhi,Moong Dal,123.0
2024-06-11,DNH and DD,Moong Dal,132.33
2024-06-11,Goa,Moong Dal,135.0
2024-06-11,Gujarat,Moong Dal,119.86
2024-06-11,Haryana,Moong Dal,107.75
2024-06-11,Himachal Pradesh,Moong Dal,115.73
2024-06-11,Jammu and Kashmir,Moong Dal,125.0
2024-06-11,Jharkhand,Moong Dal,111.53
2024-06-11,Karnataka,Moong Dal,127.53
2024-06-11,Kerala,Moong Dal,136.1
2024-06-11,Madhya Pradesh,Moong Dal,115.04
2024-06-11,Maharashtra,Moong Dal,127.37
2024-06-11,Meghalaya,Moong Dal,121.1
2024-06-11,Mizoram,Moong Dal,128.11
2024-06-11,Nagaland,Moong Dal,122.5
2024-06-11,Odisha,Moong Dal,112.4
2024-06-11,Puducherry,Moong Dal,120.0
2024-06-11,Punjab,Moong Dal,116.73
2024-06-11,Rajasthan,Moong Dal,105.38
2024-06-11,Sikkim,Moong Dal,122.5
2024-06-11,Tamil Nadu,Moong Dal,124.76
2024-06-11,Telangana,Moong Dal,119.3
2024-06-11,Tripura,Moong Dal,111.25
2024-06-11,Uttar Pradesh,Moong Dal,114.71
2024-06-11,Uttarakhand,Moong Dal,109.33
2024-06-11,West Bengal,Moong Dal,129.7
2024-06-12,Andaman and Nicobar,Moong Dal,136.33
2024-06-12,Andhra Pradesh,Moong Dal,126.2
2024-06-12,Arunachal pradesh,Moong Dal,123.25
2024-06-12,Assam,Moong Dal,116.96
2024-06-12,Bihar,Moong Dal,114.37
2024-06-12,Chandigarh,Moong Dal,125.0
2024-06-12,Chhattisgarh,Moong Dal,117.25
2024-06-12,Delhi,Moong Dal,123.0
2024-06-12,DNH and DD,Moong Dal,132.33
2024-06-12,Goa,Moong Dal,132.5
2024-06-12,Gujarat,Moong Dal,118.38
2024-06-12,Haryana,Moong Dal,107.75
2024-06-12,Himachal Pradesh,Moong Dal,116.5
2024-06-12,Jammu and Kashmir,Moong Dal,125.75
2024-06-12,Jharkhand,Moong Dal,112.17
2024-06-12,Karnataka,Moong Dal,127.76
2024-06-12,Kerala,Moong Dal,137.27
2024-06-12,Madhya Pradesh,Moong Dal,115.7
2024-06-12,Maharashtra,Moong Dal,127.21
