Dates,States/UTs,Commodity,Price
7/11/2024,Sikkim,Moong Dal,126.4
7/11/2024,Tamil Nadu,Moong Dal,124.33
7/11/2024,Telangana,Moong Dal,119.1
7/11/2024,Tripura,Moong Dal,113.75
7/11/2024,Uttar Pradesh,Moong Dal,115.68
7/11/2024,Uttarakhand,Moong Dal,123.25
7/11/2024,West Bengal,Moong Dal,129.87
7/12/2024,Andaman and Nicobar,Moong Dal,141.5
7/12/2024,Andhra Pradesh,Moong Dal,126.5
7/12/2024,Arunachal pradesh,Moong Dal,120
7/12/2024,Assam,Moong Dal,116.96
7/12/2024,Bihar,Moong Dal,115.31
7/12/2024,Chandigarh,Moong Dal,125
7/12/2024,Chhattisgarh,Moong Dal,112.33
7/12/2024,Delhi,Moong Dal,125
7/12/2024,DNH and DD,Moong Dal,133
7/12/2024,Goa,Moong Dal,135
7/12/2024,Gujarat,Moong Dal,118.5
7/12/2024,Haryana,Moong Dal,114.25
7/12/2024,Himachal Pradesh,Moong Dal,116.33
7/12/2024,Jammu and Kashmir,Moong Dal,122.6
7/12/2024,Jharkhand,Moong Dal,113.72
7/12/2024,Karnataka,Moong Dal,126.55
7/12/2024,Kerala,Moong Dal,136.23
7/12/2024,Madhya Pradesh,Moong Dal,114.87
7/12/2024,Maharashtra,Moong Dal,126.32
7/12/2024,Manipur,Moong Dal,140
7/12/2024,Meghalaya,Moong Dal,122.8
7/12/2024,Mizoram,Moong Dal,127.78
7/12/2024,Nagaland,Moong Dal,123.67
7/12/2024,Odisha,Moong Dal,112
7/12/2024,Puducherry,Moong Dal,121
7/12/2024,Punjab,Moong Dal,119.4
7/12/2024,Rajasthan,Moong Dal,106.42
7/12/2024,Sikkim,Moong Dal,126.4
7/12/2024,Tamil Nadu,Moong Dal,124.68
7/12/2024,Telangana,Moong Dal,119.3
7/12/2024,Tripura,Moong Dal,113.75
7/12/2024,Uttar Pradesh,Moong Dal,115.62
7/12/2024,Uttarakhand,Moong Dal,123.25
7/12/2024,West Bengal,Moong Dal,130.59
7/13/2024,Andaman and Nicobar,Moong Dal,136.5
7/13/2024,Andhra Pradesh,Moong Dal,123.5
7/13/2024,Arunachal pradesh,Moong Dal,123.25
7/13/2024,Assam,Moong Dal,117.35
7/13/2024,Bihar,Moong Dal,114.86
7/13/2024,Chandigarh,Moong Dal,125
7/13/2024,Chhattisgarh,Moong Dal,114.67
7/13/2024,Delhi,Moong Dal,125
7/13/2024,DNH and DD,Moong Dal,133
7/13/2024,Gujarat,Moong Dal,121.75
7/13/2024,Haryana,Moong Dal,114
7/13/2024,Himachal Pradesh,Moong Dal,116.33
7/13/2024,Jammu and Kashmir,Moong Dal,122.6
7/13/2024,Jharkhand,Moong Dal,113.74
7/13/2024,Karnataka,Moong Dal,126.61
7/13/2024,Madhya Pradesh,Moong Dal,114.55
7/13/2024,Maharashtra,Moong Dal,126.32
7/13/2024,Meghalaya,Moong Dal,123.29
7/13/2024,Mizoram,Moong Dal,123.29
7/13/2024,Nagaland,Moong Dal,123.47
7/13/2024,Odisha,Moong Dal,113
7/13/2024,Punjab,Moong Dal,119.64
7/13/2024,Rajasthan,Moong Dal,109.36
7/13/2024,Sikkim,Moong Dal,125.5
7/13/2024,Tamil Nadu,Moong Dal,124
7/13/2024,Telangana,Moong Dal,115.67
7/13/2024,Tripura,Moong Dal,113.75
7/13/2024,Uttar Pradesh,Moong Dal,115.9
7/13/2024,Uttarakhand,Moong Dal,120
7/13/2024,West Bengal,Moong Dal,125.06
7/14/2024,Andhra Pradesh,Moong Dal,126
7/14/2024,Arunachal pradesh,Moong Dal,120
7/14/2024,Assam,Moong Dal,118.82
7/14/2024,Bihar,Moong Dal,114.9
7/14/2024,Chandigarh,Moong Dal,125
7/14/2024,Chhattisgarh,Moong Dal,114.67
7/14/2024,Delhi,Moong Dal,128
7/14/2024,DNH and DD,Moong Dal,133
7/14/2024,Gujarat,Moong Dal,122.67
7/14/2024,Haryana,Moong Dal,114
7/14/2024,Himachal Pradesh,Moong Dal,116.33
7/14/2024,Jammu and Kashmir,Moong Dal,128
7/14/2024,Jharkhand,Moong Dal,113.13
7/14/2024,Karnataka,Moong Dal,126.07
7/14/2024,Madhya Pradesh,Moong Dal,114.28
7/14/2024,Maharashtra,Moong Dal,126.32
7/14/2024,Meghalaya,Moong Dal,122
7/14/2024,Mizoram,Moong Dal,122
7/14/2024,Odisha,Moong Dal,111.11
7/14/2024,Puducherry,Moong Dal,121
7/14/2024,Punjab,Moong Dal,118.67
7/14/2024,Rajasthan,Moong Dal,104.57
7/14/2024,Sikkim,Moong Dal,120
7/14/2024,Tamil Nadu,Moong Dal,124.1
7/14/2024,Telangana,Moong Dal,116
7/14/2024,Uttar Pradesh,Moong Dal,115.22
7/14/2024,West Bengal,Moong Dal,127.15
7/15/2024,Andaman and Nicobar,Moong Dal,136.67
7/15/2024,Andhra Pradesh,Moong Dal,123.5
7/15/2024,Arunachal pradesh,Moong Dal,123.25
7/15/2024,Assam,Moong Dal,117.56
7/15/2024,Bihar,Moong Dal,114.56
7/15/2024,Chandigarh,Moong Dal,125
7/15/2024,Chhattisgarh,Moong Dal,112
7/15/2024,Delhi,Moong Dal,128
7/15/2024,DNH and DD,Moong Dal,133
7/15/2024,Goa,Moong Dal,136
7/15/2024,Gujarat,Moong Dal,120.5
7/15/2024,Haryana,Moong Dal,114
7/15/2024,Himachal Pradesh,Moong Dal,116.33
7/15/2024,Jammu and Kashmir,Moong Dal,121.57
7/15/2024,Jharkhand,Moong Dal,113.44
7/15/2024,Karnataka,Moong Dal,126.5
7/15/2024,Kerala,Moong Dal,137.25
7/15/2024,Madhya Pradesh,Moong Dal,115.11
7/15/2024,Maharashtra,Moong Dal,126.74
7/15/2024,Manipur,Moong Dal,140
7/15/2024,Meghalaya,Moong Dal,123.1
7/15/2024,Mizoram,Moong Dal,127.78
7/15/2024,Nagaland,Moong Dal,123
7/15/2024,Odisha,Moong Dal,112.31
7/15/2024,Puducherry,Moong Dal,121
7/15/2024,Punjab,Moong Dal,119.8
7/15/2024,Rajasthan,Moong Dal,106.59
7/15/2024,Sikkim,Moong Dal,126.4
7/15/2024,Tamil Nadu,Moong Dal,124.15
7/15/2024,Telangana,Moong Dal,119.3
7/15/2024,Tripura,Moong Dal,113.33
7/15/2024,Uttar Pradesh,Moong Dal,115.67
7/15/2024,Uttarakhand,Moong Dal,123.25
7/15/2024,West Bengal,Moong Dal,130.09
7/16/2024,Andaman and Nicobar,Moong Dal,140
7/16/2024,Andhra Pradesh,Moong Dal,124.8
7/16/2024,Arunachal pradesh,Moong Dal,124.33
7/16/2024,Assam,Moong Dal,117.5
7/16/2024,Bihar,Moong Dal,114.97
7/16/2024,Chandigarh,Moong Dal,119
7/16/2024,Chhattisgarh,Moong Dal,113.5
7/16/2024,Delhi,Moong Dal,128
7/16/2024,DNH and DD,Moong Dal,133
7/16/2024,Goa,Moong Dal,136
7/16/2024,Gujarat,Moong Dal,120.33
7/16/2024,Haryana,Moong Dal,114.25
7/16/2024,Himachal Pradesh,Moong Dal,116
7/16/2024,Jammu and Kashmir,Moong Dal,121.83
7/16/2024,Jharkhand,Moong Dal,113.79
7/16/2024,Karnataka,Moong Dal,126.72
7/16/2024,Madhya Pradesh,Moong Dal,114.49
7/16/2024,Maharashtra,Moong Dal,126.74
7/16/2024,Manipur,Moong Dal,135
7/16/2024,Meghalaya,Moong Dal,123.1
7/16/2024,Mizoram,Moong Dal,128.33
7/16/2024,Nagaland,Moong Dal,121.57
7/16/2024,Odisha,Moong Dal,112.26
7/16/2024,Puducherry,Moong Dal,121
7/16/2024,Punjab,Moong Dal,119.43
7/16/2024,Rajasthan,Moong Dal,106.21
7/16/2024,Sikkim,Moong Dal,125
7/16/2024,Tamil Nadu,Moong Dal,123.81
7/16/2024,Telangana,Moong Dal,119.5
7/16/2024,Tripura,Moong Dal,113.75
7/16/2024,Uttar Pradesh,Moong Dal,115.88
7/16/2024,Uttarakhand,Moong Dal,122.67
7/16/2024,West Bengal,Moong Dal,129.64
7/17/2024,Andaman and Nicobar,Moong Dal,140
7/17/2024,Andhra Pradesh,Moong Dal,124.8
7/17/2024,Arunachal pradesh,Moong Dal,125
7/17/2024,Assam,Moong Dal,117.38
7/17/2024,Bihar,Moong Dal,114.89
7/17/2024,Chandigarh,Moong Dal,118
7/17/2024,Chhattisgarh,Moong Dal,112
7/17/2024,Delhi,Moong Dal,128
7/17/2024,DNH and DD,Moong Dal,132.67
7/17/2024,Goa,Moong Dal,136
7/17/2024,Gujarat,Moong Dal,118.83
7/17/2024,Haryana,Moong Dal,114.25
7/17/2024,Himachal Pradesh,Moong Dal,116
7/17/2024,Jammu and Kashmir,Moong Dal,121.83
7/17/2024,Jharkhand,Moong Dal,113.79
7/17/2024,Karnataka,Moong Dal,125.35
7/17/2024,Kerala,Moong Dal,136.15
7/17/2024,Madhya Pradesh,Moong Dal,114.73
7/17/2024,Maharashtra,Moong Dal,126.74
7/17/2024,Manipur,Moong Dal,135
7/17/2024,Meghalaya,Moong Dal,123.1
7/17/2024,Mizoram,Moong Dal,128.33
7/17/2024,Nagaland,Moong Dal,122.87
7/17/2024,Odisha,Moong Dal,112.19
7/17/2024,Puducherry,Moong Dal,121
7/17/2024,Punjab,Moong Dal,120.2
7/17/2024,Rajasthan,Moong Dal,106.21
7/17/2024,Sikkim,Moong Dal,126.4
7/17/2024,Tamil Nadu,Moong Dal,123.88
7/17/2024,Telangana,Moong Dal,119.5
7/17/2024,Tripura,Moong Dal,113.75
7/17/2024,Uttar Pradesh,Moong Dal,115.72
7/17/2024,Uttarakhand,Moong Dal,122.67
7/17/2024,West Bengal,Moong Dal,121.12
7/18/2024,Andaman and Nicobar,Moong Dal,139
7/18/2024,Andhra Pradesh,Moong Dal,124.8
7/18/2024,Arunachal pradesh,Moong Dal,125
7/18/2024,Assam,Moong Dal,116.71
7/18/2024,Bihar,Moong Dal,114.62
7/18/2024,Chandigarh,Moong Dal,119
7/18/2024,Chhattisgarh,Moong Dal,111.57
7/18/2024,Delhi,Moong Dal,128
7/18/2024,DNH and DD,Moong Dal,134.33
7/18/2024,Goa,Moong Dal,136
7/18/2024,Gujarat,Moong Dal,120.5
7/18/2024,Haryana,Moong Dal,114.5
7/18/2024,Himachal Pradesh,Moong Dal,116
7/18/2024,Jammu and Kashmir,Moong Dal,122.2
7/18/2024,Jharkhand,Moong Dal,113.76
7/18/2024,Karnataka,Moong Dal,124.31
7/18/2024,Kerala,Moong Dal,131.33
7/18/2024,Madhya Pradesh,Moong Dal,114.67
7/18/2024,Maharashtra,Moong Dal,126.79
7/18/2024,Manipur,Moong Dal,135
7/18/2024,Meghalaya,Moong Dal,123.3
7/18/2024,Mizoram,Moong Dal,128.33
7/18/2024,Nagaland,Moong Dal,124
7/18/2024,Odisha,Moong Dal,111.96
7/18/2024,Puducherry,Moong Dal,121
7/18/2024,Punjab,Moong Dal,119
7/18/2024,Rajasthan,Moong Dal,106.41
7/18/2024,Sikkim,Moong Dal,125.5
7/18/2024,Tamil Nadu,Moong Dal,123.84
7/18/2024,Telangana,Moong Dal,119
7/18/2024,Tripura,Moong Dal,113.33
7/18/2024,Uttar Pradesh,Moong Dal,115.52
7/18/2024,Uttarakhand,Moong Dal,123
7/18/2024,West Bengal,Moong Dal,120.94
7/19/2024,Andaman and Nicobar,Moong Dal,137
7/19/2024,Andhra Pradesh,Moong Dal,126
7/19/2024,Arunachal pradesh,Moong Dal,125
7/19/2024,Assam,Moong Dal,116.48
7/19/2024,Bihar,Moong Dal,114.61
7/19/2024,Chandigarh,Moong Dal,118
7/19/2024,Chhattisgarh,Moong Dal,112.88
7/19/2024,Delhi,Moong Dal,128
7/19/2024,DNH and DD,Moong Dal,134.33
7/19/2024,Goa,Moong Dal,136
7/19/2024,Gujarat,Moong Dal,119.5
7/19/2024,Haryana,Moong Dal,114.5
7/19/2024,Himachal Pradesh,Moong Dal,115.58
7/19/2024,Jammu and Kashmir,Moong Dal,121.33
7/19/2024,Jharkhand,Moong Dal,113.22
7/19/2024,Karnataka,Moong Dal,124
7/19/2024,Kerala,Moong Dal,130
7/19/2024,Madhya Pradesh,Moong Dal,113.77
7/19/2024,Maharashtra,Moong Dal,125.68
7/19/2024,Manipur,Moong Dal,135
7/19/2024,Meghalaya,Moong Dal,123.4
7/19/2024,Mizoram,Moong Dal,128.33
7/19/2024,Nagaland,Moong Dal,124.29
7/19/2024,Odisha,Moong Dal,112.27
7/19/2024,Puducherry,Moong Dal,121
7/19/2024,Punjab,Moong Dal,117
7/19/2024,Rajasthan,Moong Dal,106.52
7/19/2024,Sikkim,Moong Dal,126.4
7/19/2024,Tamil Nadu,Moong Dal,123.62
7/19/2024,Telangana,Moong Dal,118.7
7/19/2024,Tripura,Moong Dal,113.5
7/19/2024,Uttar Pradesh,Moong Dal,115.4
7/19/2024,Uttarakhand,Moong Dal,123.5
7/19/2024,West Bengal,Moong Dal,125.52
7/20/2024,Andaman and Nicobar,Moong Dal,139.33
7/20/2024,Andhra Pradesh,Moong Dal,121
7/20/2024,Arunachal pradesh,Moong Dal,125
7/20/2024,Assam,Moong Dal,116.74
7/20/2024,Bihar,Moong Dal,114.49
7/20/2024,Chandigarh,Moong Dal,118
7/20/2024,Chhattisgarh,Moong Dal,115.83
7/20/2024,Delhi,Moong Dal,128
7/20/2024,DNH and DD,Moong Dal,134.67
7/20/2024,Gujarat,Moong Dal,119.5
7/20/2024,Haryana,Moong Dal,110.33
7/20/2024,Himachal Pradesh,Moong Dal,116
7/20/2024,Jammu and Kashmir,Moong Dal,121.33
7/20/2024,Jharkhand,Moong Dal,112.39
7/20/2024,Karnataka,Moong Dal,122.77
7/20/2024,Kerala,Moong Dal,126.5
7/20/2024,Madhya Pradesh,Moong Dal,114.33
7/20/2024,Maharashtra,Moong Dal,125.74
7/20/2024,Meghalaya,Moong Dal,124
7/20/2024,Mizoram,Moong Dal,124
7/20/2024,Nagaland,Moong Dal,124.29
7/20/2024,Odisha,Moong Dal,111.76
7/20/2024,Punjab,Moong Dal,116.8
7/20/2024,Rajasthan,Moong Dal,109.5
7/20/2024,Sikkim,Moong Dal,126.4
7/20/2024,Tamil Nadu,Moong Dal,122.67
7/20/2024,Telangana,Moong Dal,118.7
7/20/2024,Tripura,Moong Dal,113.5
7/20/2024,Uttar Pradesh,Moong Dal,114.91
7/20/2024,Uttarakhand,Moong Dal,123
7/20/2024,West Bengal,Moong Dal,122.44
7/21/2024,Andhra Pradesh,Moong Dal,123.5
7/21/2024,Arunachal pradesh,Moong Dal,125
7/21/2024,Assam,Moong Dal,117.88
7/21/2024,Bihar,Moong Dal,113.47
7/21/2024,Chandigarh,Moong Dal,118
7/21/2024,Chhattisgarh,Moong Dal,115.6
7/21/2024,Delhi,Moong Dal,128
7/21/2024,DNH and DD,Moong Dal,133.67
7/21/2024,Gujarat,Moong Dal,118.67
7/21/2024,Haryana,Moong Dal,110.33
7/21/2024,Himachal Pradesh,Moong Dal,116
7/21/2024,Jammu and Kashmir,Moong Dal,122.5
7/21/2024,Jharkhand,Moong Dal,113.54
7/21/2024,Karnataka,Moong Dal,122.64
7/21/2024,Madhya Pradesh,Moong Dal,114
7/21/2024,Maharashtra,Moong Dal,125.58
7/21/2024,Meghalaya,Moong Dal,125
7/21/2024,Mizoram,Moong Dal,125
7/21/2024,Odisha,Moong Dal,111.6
7/21/2024,Puducherry,Moong Dal,121
7/21/2024,Punjab,Moong Dal,116.83
7/21/2024,Rajasthan,Moong Dal,109.4
7/21/2024,Sikkim,Moong Dal,120
7/21/2024,Tamil Nadu,Moong Dal,122.82
7/21/2024,Telangana,Moong Dal,115
7/21/2024,Uttar Pradesh,Moong Dal,114.62
7/21/2024,West Bengal,Moong Dal,123.23
7/22/2024,Andaman and Nicobar,Moong Dal,139.33
7/22/2024,Andhra Pradesh,Moong Dal,124
7/22/2024,Arunachal pradesh,Moong Dal,125
7/22/2024,Assam,Moong Dal,116.93
7/22/2024,Bihar,Moong Dal,114.19
7/22/2024,Chandigarh,Moong Dal,118
7/22/2024,Chhattisgarh,Moong Dal,112.67
7/22/2024,Delhi,Moong Dal,128
7/22/2024,DNH and DD,Moong Dal,134
7/22/2024,Goa,Moong Dal,137
7/22/2024,Gujarat,Moong Dal,118.88
7/22/2024,Haryana,Moong Dal,112.67
7/22/2024,Himachal Pradesh,Moong Dal,116.83
7/22/2024,Jammu and Kashmir,Moong Dal,121.14
7/22/2024,Jharkhand,Moong Dal,113.53
7/22/2024,Karnataka,Moong Dal,123.39
7/22/2024,Kerala,Moong Dal,131.38
7/22/2024,Madhya Pradesh,Moong Dal,113.65
7/22/2024,Maharashtra,Moong Dal,124.79
7/22/2024,Manipur,Moong Dal,130
7/22/2024,Meghalaya,Moong Dal,123.4
7/22/2024,Mizoram,Moong Dal,130.25
7/22/2024,Nagaland,Moong Dal,124.67
7/22/2024,Odisha,Moong Dal,112.12
7/22/2024,Puducherry,Moong Dal,121
7/22/2024,Punjab,Moong Dal,117.4
7/22/2024,Rajasthan,Moong Dal,107.16
7/22/2024,Sikkim,Moong Dal,126.4
7/22/2024,Tamil Nadu,Moong Dal,123.21
7/22/2024,Telangana,Moong Dal,118.7
7/22/2024,Tripura,Moong Dal,113.5
7/22/2024,Uttar Pradesh,Moong Dal,114.39
7/22/2024,Uttarakhand,Moong Dal,123
7/22/2024,West Bengal,Moong Dal,123.27
7/23/2024,Andaman and Nicobar,Moong Dal,139.33
7/23/2024,Andhra Pradesh,Moong Dal,124
7/23/2024,Arunachal pradesh,Moong Dal,125
7/23/2024,Assam,Moong Dal,116.22
7/23/2024,Bihar,Moong Dal,113.5
7/23/2024,Chandigarh,Moong Dal,118
7/23/2024,Chhattisgarh,Moong Dal,113.75
7/23/2024,Delhi,Moong Dal,128
7/23/2024,DNH and DD,Moong Dal,133.67
7/23/2024,Goa,Moong Dal,137
7/23/2024,Gujarat,Moong Dal,117.86
7/23/2024,Haryana,Moong Dal,113.75
7/23/2024,Himachal Pradesh,Moong Dal,117.08
7/23/2024,Jammu and Kashmir,Moong Dal,121.33
7/23/2024,Jharkhand,Moong Dal,112.94
7/23/2024,Karnataka,Moong Dal,123.07
7/23/2024,Kerala,Moong Dal,126.4
7/23/2024,Madhya Pradesh,Moong Dal,114.02
7/23/2024,Maharashtra,Moong Dal,124.06
7/23/2024,Manipur,Moong Dal,130
7/23/2024,Meghalaya,Moong Dal,123.4
7/23/2024,Mizoram,Moong Dal,130.25
7/23/2024,Nagaland,Moong Dal,125
7/23/2024,Odisha,Moong Dal,111.83
7/23/2024,Puducherry,Moong Dal,121
7/23/2024,Punjab,Moong Dal,117.33
7/23/2024,Rajasthan,Moong Dal,108.21
7/23/2024,Sikkim,Moong Dal,126.4
7/23/2024,Tamil Nadu,Moong Dal,122.9
7/23/2024,Telangana,Moong Dal,117.7
7/23/2024,Tripura,Moong Dal,114.75
7/23/2024,Uttar Pradesh,Moong Dal,114.05
7/23/2024,Uttarakhand,Moong Dal,123
7/23/2024,West Bengal,Moong Dal,122.25
7/24/2024,Andaman and Nicobar,Moong Dal,139.67
7/24/2024,Andhra Pradesh,Moong Dal,124
7/24/2024,Arunachal pradesh,Moong Dal,125
7/24/2024,Assam,Moong Dal,116.63
7/24/2024,Bihar,Moong Dal,113.54
7/24/2024,Chandigarh,Moong Dal,118
7/24/2024,Chhattisgarh,Moong Dal,112.89
7/24/2024,Delhi,Moong Dal,128
7/24/2024,DNH and DD,Moong Dal,133.67
7/24/2024,Goa,Moong Dal,137
7/24/2024,Gujarat,Moong Dal,119.25
7/24/2024,Haryana,Moong Dal,113.75
7/24/2024,Himachal Pradesh,Moong Dal,117.25
7/24/2024,Jammu and Kashmir,Moong Dal,121.33
7/24/2024,Jharkhand,Moong Dal,113.94
7/24/2024,Karnataka,Moong Dal,123.47
7/24/2024,Kerala,Moong Dal,130.83
7/24/2024,Madhya Pradesh,Moong Dal,113
7/24/2024,Maharashtra,Moong Dal,125.11
7/24/2024,Manipur,Moong Dal,130
7/24/2024,Meghalaya,Moong Dal,123
7/24/2024,Mizoram,Moong Dal,129.11
7/24/2024,Nagaland,Moong Dal,124
7/24/2024,Odisha,Moong Dal,112.15
7/24/2024,Puducherry,Moong Dal,121
7/24/2024,Punjab,Moong Dal,117
7/24/2024,Rajasthan,Moong Dal,107.7
7/24/2024,Sikkim,Moong Dal,126.4
7/24/2024,Tamil Nadu,Moong Dal,123.13
7/24/2024,Telangana,Moong Dal,117.7
7/24/2024,Tripura,Moong Dal,114.75
7/24/2024,Uttar Pradesh,Moong Dal,114.11
7/24/2024,Uttarakhand,Moong Dal,122.5
7/24/2024,West Bengal,Moong Dal,123
7/25/2024,Andaman and Nicobar,Moong Dal,139
7/25/2024,Andhra Pradesh,Moong Dal,125.2
7/25/2024,Arunachal pradesh,Moong Dal,125
7/25/2024,Assam,Moong Dal,116.54
7/25/2024,Bihar,Moong Dal,113.81
7/25/2024,Chandigarh,Moong Dal,119
7/25/2024,Chhattisgarh,Moong Dal,113.11
7/25/2024,Delhi,Moong Dal,128
7/25/2024,DNH and DD,Moong Dal,133.67
7/25/2024,Goa,Moong Dal,137
7/25/2024,Gujarat,Moong Dal,119.75
7/25/2024,Haryana,Moong Dal,113.75
7/25/2024,Himachal Pradesh,Moong Dal,117.25
7/25/2024,Jammu and Kashmir,Moong Dal,121.33
7/25/2024,Jharkhand,Moong Dal,113.47
7/25/2024,Karnataka,Moong Dal,123.42
7/25/2024,Kerala,Moong Dal,131.3
7/25/2024,Madhya Pradesh,Moong Dal,112.67
7/25/2024,Maharashtra,Moong Dal,124.61
7/25/2024,Manipur,Moong Dal,130
7/25/2024,Meghalaya,Moong Dal,122.9
7/25/2024,Mizoram,Moong Dal,129.11
7/25/2024,Nagaland,Moong Dal,124
7/25/2024,Odisha,Moong Dal,112
7/25/2024,Puducherry,Moong Dal,121
7/25/2024,Punjab,Moong Dal,117.87
7/25/2024,Rajasthan,Moong Dal,107.06
7/25/2024,Sikkim,Moong Dal,126.4
7/25/2024,Tamil Nadu,Moong Dal,123.34
7/25/2024,Telangana,Moong Dal,117.2
7/25/2024,Tripura,Moong Dal,114.75
7/25/2024,Uttar Pradesh,Moong Dal,113.93
7/25/2024,Uttarakhand,Moong Dal,123
7/25/2024,West Bengal,Moong Dal,122.24
7/26/2024,Andaman and Nicobar,Moong Dal,138.33
7/26/2024,Andhra Pradesh,Moong Dal,124.6
7/26/2024,Arunachal pradesh,Moong Dal,125
7/26/2024,Assam,Moong Dal,117.07
7/26/2024,Bihar,Moong Dal,113.46
7/26/2024,Chandigarh,Moong Dal,118
7/26/2024,Chhattisgarh,Moong Dal,113.38
7/26/2024,Delhi,Moong Dal,128
7/26/2024,DNH and DD,Moong Dal,133.67
7/26/2024,Goa,Moong Dal,137
7/26/2024,Gujarat,Moong Dal,119.75
7/26/2024,Haryana,Moong Dal,111.5
7/26/2024,Himachal Pradesh,Moong Dal,117.33
7/26/2024,Jammu and Kashmir,Moong Dal,122.14
7/26/2024,Jharkhand,Moong Dal,113.37
7/26/2024,Karnataka,Moong Dal,122.17
7/26/2024,Kerala,Moong Dal,135.33
7/26/2024,Madhya Pradesh,Moong Dal,112.98
7/26/2024,Maharashtra,Moong Dal,125.05
7/26/2024,Manipur,Moong Dal,130
7/26/2024,Meghalaya,Moong Dal,122.7
7/26/2024,Mizoram,Moong Dal,129.11
7/26/2024,Nagaland,Moong Dal,125
7/26/2024,Odisha,Moong Dal,111.81
7/26/2024,Puducherry,Moong Dal,121
7/26/2024,Punjab,Moong Dal,117.85
7/26/2024,Rajasthan,Moong Dal,107.32
7/26/2024,Sikkim,Moong Dal,126.4
7/26/2024,Tamil Nadu,Moong Dal,123.03
7/26/2024,Telangana,Moong Dal,117.9
7/26/2024,Tripura,Moong Dal,114.75
7/26/2024,Uttar Pradesh,Moong Dal,114.11
7/26/2024,Uttarakhand,Moong Dal,122.5
7/26/2024,West Bengal,Moong Dal,121.1
7/27/2024,Andaman and Nicobar,Moong Dal,137.33
7/27/2024,Andhra Pradesh,Moong Dal,123.25
7/27/2024,Arunachal pradesh,Moong Dal,125
7/27/2024,Assam,Moong Dal,117.27
7/27/2024,Bihar,Moong Dal,113.47
7/27/2024,Chandigarh,Moong Dal,118
7/27/2024,Chhattisgarh,Moong Dal,113.38
7/27/2024,Delhi,Moong Dal,128
7/27/2024,DNH and DD,Moong Dal,133.67
7/27/2024,Gujarat,Moong Dal,119.6
7/27/2024,Haryana,Moong Dal,112
7/27/2024,Himachal Pradesh,Moong Dal,117.25
7/27/2024,Jammu and Kashmir,Moong Dal,123.86
7/27/2024,Jharkhand,Moong Dal,113.67
7/27/2024,Karnataka,Moong Dal,122.78
7/27/2024,Kerala,Moong Dal,133
7/27/2024,Madhya Pradesh,Moong Dal,113.24
7/27/2024,Maharashtra,Moong Dal,125.21
7/27/2024,Meghalaya,Moong Dal,123.13
7/27/2024,Mizoram,Moong Dal,123.13
7/27/2024,Nagaland,Moong Dal,124.67
7/27/2024,Odisha,Moong Dal,112.33
7/27/2024,Puducherry,Moong Dal,121
7/27/2024,Punjab,Moong Dal,118
7/27/2024,Rajasthan,Moong Dal,107.71
7/27/2024,Sikkim,Moong Dal,125
7/27/2024,Tamil Nadu,Moong Dal,122.21
7/27/2024,Telangana,Moong Dal,117.89
7/27/2024,Tripura,Moong Dal,114.75
7/27/2024,Uttar Pradesh,Moong Dal,113.99
7/27/2024,Uttarakhand,Moong Dal,117
7/27/2024,West Bengal,Moong Dal,121.83
7/28/2024,Andhra Pradesh,Moong Dal,123.25
7/28/2024,Arunachal pradesh,Moong Dal,125
7/28/2024,Assam,Moong Dal,118.56
7/28/2024,Bihar,Moong Dal,113.67
7/28/2024,Chandigarh,Moong Dal,118
7/28/2024,Chhattisgarh,Moong Dal,114.2
7/28/2024,Delhi,Moong Dal,128
7/28/2024,DNH and DD,Moong Dal,133.67
7/28/2024,Gujarat,Moong Dal,117.5
7/28/2024,Haryana,Moong Dal,109.67
7/28/2024,Himachal Pradesh,Moong Dal,117.25
7/28/2024,Jammu and Kashmir,Moong Dal,122.5
7/28/2024,Jharkhand,Moong Dal,113.4
7/28/2024,Karnataka,Moong Dal,121.96
7/28/2024,Madhya Pradesh,Moong Dal,113.27
7/28/2024,Maharashtra,Moong Dal,125.42
7/28/2024,Meghalaya,Moong Dal,122.5
7/28/2024,Mizoram,Moong Dal,122.5
7/28/2024,Odisha,Moong Dal,111.6
7/28/2024,Puducherry,Moong Dal,121
7/28/2024,Punjab,Moong Dal,118.2
7/28/2024,Rajasthan,Moong Dal,112.6
7/28/2024,Sikkim,Moong Dal,120
7/28/2024,Tamil Nadu,Moong Dal,122.44
7/28/2024,Telangana,Moong Dal,115.5
7/28/2024,Uttar Pradesh,Moong Dal,113.37
7/28/2024,West Bengal,Moong Dal,123.92
7/29/2024,Andaman and Nicobar,Moong Dal,137.33
7/29/2024,Andhra Pradesh,Moong Dal,123.6
7/29/2024,Arunachal pradesh,Moong Dal,125
7/29/2024,Assam,Moong Dal,116.78
7/29/2024,Bihar,Moong Dal,113.56
7/29/2024,Chandigarh,Moong Dal,118
7/29/2024,Chhattisgarh,Moong Dal,113
7/29/2024,Delhi,Moong Dal,128
7/29/2024,DNH and DD,Moong Dal,133.67
7/29/2024,Goa,Moong Dal,133.5
7/29/2024,Gujarat,Moong Dal,119.38
7/29/2024,Haryana,Moong Dal,112.25
7/29/2024,Himachal Pradesh,Moong Dal,117.17
7/29/2024,Jammu and Kashmir,Moong Dal,122.5
7/29/2024,Jharkhand,Moong Dal,113.21
7/29/2024,Karnataka,Moong Dal,122.59
7/29/2024,Kerala,Moong Dal,132.8
7/29/2024,Madhya Pradesh,Moong Dal,112.81
